,Date,Min_temp,Max_temp,Mean_temp,Target: Mean_temp
513,2018.11.26,5.3,9.4,7.35,2.75
514,2018.11.27,0.9,4.6,2.75,-1.0999999999999999
515,2018.11.28,-3.8,1.6,-1.0999999999999999,-3.25
516,2018.11.29,-6.3,-0.2,-3.25,-3.7
517,2018.11.30,-5.3,-2.1,-3.7,-3.6999999999999997
518,2018.12.01,-5.6,-1.8,-3.6999999999999997,-2.0500000000000003
519,2018.12.02,-4.4,0.3,-2.0500000000000003,0.44999999999999996
520,2018.12.03,-2.4,3.3,0.44999999999999996,2.8000000000000003
521,2018.12.04,0.2,5.4,2.8000000000000003,-0.04999999999999982
522,2018.12.05,-5.0,4.9,-0.04999999999999982,-1.9500000000000002
523,2018.12.06,-5.9,2.0,-1.9500000000000002,0.8500000000000001
524,2018.12.07,-0.9,2.6,0.8500000000000001,3.4499999999999997
525,2018.12.08,0.1,6.8,3.4499999999999997,3.0
526,2018.12.09,-0.1,6.1,3.0,3.6500000000000004
527,2018.12.10,1.4,5.9,3.6500000000000004,1.75
528,2018.12.11,-0.2,3.7,1.75,1.1
529,2018.12.12,-0.9,3.1,1.1,-1.8499999999999999
530,2018.12.13,-5.3,1.6,-1.8499999999999999,-3.15
531,2018.12.14,-5.7,-0.6,-3.15,-0.75
532,2018.12.15,-1.1,-0.4,-0.75,-2.45
533,2018.12.16,-4.2,-0.7,-2.45,-5.949999999999999
534,2018.12.17,-7.6,-4.3,-5.949999999999999,-5.3999999999999995
535,2018.12.18,-8.2,-2.6,-5.3999999999999995,-8.4
536,2018.12.19,-9.8,-7.0,-8.4,-6.25
537,2018.12.20,-8.3,-4.2,-6.25,-3.6
538,2018.12.21,-6.3,-0.9,-3.6,3.9000000000000004
539,2018.12.22,1.1,6.7,3.9000000000000004,4.25
540,2018.12.23,2.1,6.4,4.25,0.95
541,2018.12.24,-2.1,4.0,0.95,-0.75
542,2018.12.25,-3.5,2.0,-0.75,1.5
543,2018.12.26,-0.8,3.8,1.5,2.95
544,2018.12.27,0.0,5.9,2.95,4.199999999999999
545,2018.12.28,2.3,6.1,4.199999999999999,2.55
546,2018.12.29,0.0,5.1,2.55,2.05
547,2018.12.30,-0.7,4.8,2.05,1.35
548,2018.12.31,-1.5,4.2,1.35,-0.9499999999999997
549,2019.01.01,-4.6,2.7,-0.9499999999999997,1.2000000000000002
550,2019.01.02,-0.7,3.1,1.2000000000000002,-1.5
551,2019.01.03,-3.3,0.3,-1.5,-3.65
552,2019.01.04,-6.3,-1.0,-3.65,-0.5
553,2019.01.05,-3.2,2.2,-0.5,-3.05
554,2019.01.06,-6.5,0.4,-3.05,-10.05
555,2019.01.07,-14.9,-5.2,-10.05,-5.2
556,2019.01.08,-10.4,0.0,-5.2,0.30000000000000004
557,2019.01.09,-1.2,1.8,0.30000000000000004,-4.2
558,2019.01.10,-8.6,0.2,-4.2,-8.15
559,2019.01.11,-9.8,-6.5,-8.15,-0.5
560,2019.01.12,-4.3,3.3,-0.5,1.65
561,2019.01.13,0.0,3.3,1.65,0.8500000000000001
562,2019.01.14,-1.4,3.1,0.8500000000000001,-1.0
563,2019.01.15,-3.2,1.2,-1.0,2.2
564,2019.01.16,-1.3,5.7,2.2,4.45
565,2019.01.17,-1.1,10.0,4.45,1.1999999999999997
566,2019.01.18,-3.2,5.6,1.1999999999999997,-2.0500000000000003
567,2019.01.19,-4.7,0.6,-2.0500000000000003,-1.05
568,2019.01.20,-2.1,0.0,-1.05,-3.5
569,2019.01.21,-7.0,0.0,-3.5,-6.15
570,2019.01.22,-9.9,-2.4,-6.15,-4.25
571,2019.01.23,-7.1,-1.4,-4.25,-0.8
572,2019.01.24,-3.1,1.5,-0.8,-4.8
573,2019.01.25,-6.3,-3.3,-4.8,-4.6
574,2019.01.26,-6.5,-2.7,-4.6,0.30000000000000004
575,2019.01.27,-2.1,2.7,0.30000000000000004,0.8500000000000001
576,2019.01.28,-1.9,3.6,0.8500000000000001,-0.15000000000000013
577,2019.01.29,-3.6,3.3,-0.15000000000000013,-4.9
578,2019.01.30,-8.5,-1.3,-4.9,-1.65
579,2019.01.31,-3.4,0.1,-1.65,0.1499999999999999
580,2019.02.01,-2.0,2.3,0.1499999999999999,7.4
581,2019.02.02,5.3,9.5,7.4,7.25
582,2019.02.03,3.5,11.0,7.25,2.6500000000000004
583,2019.02.04,0.9,4.4,2.6500000000000004,1.6500000000000001
584,2019.02.05,-1.4,4.7,1.6500000000000001,-0.75
585,2019.02.06,-4.8,3.3,-0.75,-1.65
586,2019.02.07,-5.5,2.2,-1.65,-0.3500000000000001
587,2019.02.08,-4.5,3.8,-0.3500000000000001,0.04999999999999982
588,2019.02.09,-3.7,3.8,0.04999999999999982,0.8999999999999999
589,2019.02.10,-4.5,6.3,0.8999999999999999,4.3
590,2019.02.11,2.6,6.0,4.3,1.25
591,2019.02.12,-0.7,3.2,1.25,0.9500000000000001
592,2019.02.13,-1.7,3.6,0.9500000000000001,3.4
593,2019.02.14,-0.3,7.1,3.4,2.25
594,2019.02.15,-2.6,7.1,2.25,3.0500000000000003
595,2019.02.16,-2.3,8.4,3.0500000000000003,3.8
596,2019.02.17,-2.1,9.7,3.8,2.5
597,2019.02.18,-2.3,7.3,2.5,2.95
598,2019.02.19,-1.3,7.2,2.95,4.550000000000001
599,2019.02.20,0.8,8.3,4.550000000000001,4.05
600,2019.02.21,-0.5,8.6,4.05,3.9499999999999997
601,2019.02.22,-2.7,10.6,3.9499999999999997,-3.6
602,2019.02.23,-6.4,-0.8,-3.6,-2.55
603,2019.02.24,-6.6,1.5,-2.55,1.25
604,2019.02.25,-4.0,6.5,1.25,3.3
605,2019.02.26,-3.9,10.5,3.3,4.7
606,2019.02.27,-0.1,9.5,4.7,6.9
607,2019.02.28,0.9,12.9,6.9,8.15
608,2019.03.01,4.7,11.6,8.15,4.7
609,2019.03.02,2.5,6.9,4.7,7.3999999999999995
610,2019.03.03,3.1,11.7,7.3999999999999995,9.45
611,2019.03.04,4.1,14.8,9.45,8.45
612,2019.03.05,5.0,11.9,8.45,8.55
613,2019.03.06,3.5,13.6,8.55,11.85
614,2019.03.07,6.5,17.2,11.85,11.3
615,2019.03.08,7.8,14.8,11.3,9.3
616,2019.03.09,5.8,12.8,9.3,10.3
617,2019.03.10,6.8,13.8,10.3,6.550000000000001
618,2019.03.11,3.8,9.3,6.550000000000001,3.95
619,2019.03.12,0.0,7.9,3.95,2.2
620,2019.03.13,-1.6,6.0,2.2,4.3
621,2019.03.14,-0.9,9.5,4.3,7.3
622,2019.03.15,4.5,10.1,7.3,8.85
623,2019.03.16,7.7,10.0,8.85,10.600000000000001
624,2019.03.17,3.6,17.6,10.600000000000001,8.85
625,2019.03.18,6.2,11.5,8.85,7.550000000000001
626,2019.03.19,5.2,9.9,7.550000000000001,6.25
627,2019.03.20,2.5,10.0,6.25,5.25
628,2019.03.21,-0.6,11.1,5.25,7.35
629,2019.03.22,0.7,14.0,7.35,9.05
630,2019.03.23,2.5,15.6,9.05,11.6
631,2019.03.24,5.5,17.7,11.6,9.8
632,2019.03.25,7.5,12.1,9.8,8.1
633,2019.03.26,5.2,11.0,8.1,5.3
634,2019.03.27,1.6,9.0,5.3,6.05
635,2019.03.28,-1.1,13.2,6.05,8.05
636,2019.03.29,2.3,13.8,8.05,8.9
637,2019.03.30,2.1,15.7,8.9,10.4
638,2019.03.31,3.1,17.7,10.4,10.0
639,2019.04.01,6.1,13.9,10.0,10.1
640,2019.04.02,5.0,15.2,10.1,11.85
641,2019.04.03,8.2,15.5,11.85,13.0
642,2019.04.04,9.0,17.0,13.0,10.8
643,2019.04.05,6.6,15.0,10.8,10.7
644,2019.04.06,5.9,15.5,10.7,12.15
645,2019.04.07,6.7,17.6,12.15,14.149999999999999
646,2019.04.08,8.6,19.7,14.149999999999999,15.5
647,2019.04.09,12.0,19.0,15.5,14.2
648,2019.04.10,10.9,17.5,14.2,12.1
649,2019.04.11,10.0,14.2,12.1,9.1
650,2019.04.12,7.7,10.5,9.1,8.9
651,2019.04.13,7.7,10.1,8.9,11.4
652,2019.04.14,8.4,14.4,11.4,8.5
653,2019.04.15,4.6,12.4,8.5,7.45
654,2019.04.16,2.1,12.8,7.45,9.299999999999999
655,2019.04.17,3.4,15.2,9.299999999999999,13.799999999999999
656,2019.04.18,9.2,18.4,13.799999999999999,16.0
657,2019.04.19,11.3,20.7,16.0,15.3
658,2019.04.20,11.0,19.6,15.3,16.05
659,2019.04.21,11.8,20.3,16.05,15.55
660,2019.04.22,12.0,19.1,15.55,10.850000000000001
661,2019.04.23,9.9,11.8,10.850000000000001,15.799999999999999
662,2019.04.24,10.2,21.4,15.799999999999999,18.25
663,2019.04.25,12.7,23.8,18.25,20.85
664,2019.04.26,15.8,25.9,20.85,14.95
665,2019.04.27,12.2,17.7,14.95,13.75
666,2019.04.28,11.7,15.8,13.75,13.100000000000001
667,2019.04.29,10.3,15.9,13.100000000000001,12.9
668,2019.04.30,9.0,16.8,12.9,14.850000000000001
669,2019.05.01,10.4,19.3,14.850000000000001,15.950000000000001
670,2019.05.02,10.8,21.1,15.950000000000001,14.399999999999999
671,2019.05.03,11.9,16.9,14.399999999999999,14.85
672,2019.05.04,12.3,17.4,14.85,9.2
673,2019.05.05,7.1,11.3,9.2,9.399999999999999
674,2019.05.06,7.1,11.7,9.399999999999999,11.0
675,2019.05.07,6.8,15.2,11.0,12.8
676,2019.05.08,7.8,17.8,12.8,10.65
677,2019.05.09,9.9,11.4,10.65,14.600000000000001
678,2019.05.10,9.9,19.3,14.600000000000001,16.75
679,2019.05.11,11.2,22.3,16.75,17.95
680,2019.05.12,13.6,22.3,17.95,12.6
681,2019.05.13,8.8,16.4,12.6,8.65
682,2019.05.14,6.8,10.5,8.65,10.05
683,2019.05.15,8.5,11.6,10.05,12.2
684,2019.05.16,7.4,17.0,12.2,15.2
685,2019.05.17,10.4,20.0,15.2,17.6
686,2019.05.18,11.8,23.4,17.6,19.299999999999997
687,2019.05.19,14.2,24.4,19.299999999999997,19.15
688,2019.05.20,15.9,22.4,19.15,16.25
689,2019.05.21,12.7,19.8,16.25,15.950000000000001
690,2019.05.22,14.3,17.6,15.950000000000001,15.55
691,2019.05.23,12.6,18.5,15.55,15.5
692,2019.05.24,10.5,20.5,15.5,18.75
693,2019.05.25,13.6,23.9,18.75,20.8
694,2019.05.26,16.0,25.6,20.8,21.450000000000003
695,2019.05.27,17.3,25.6,21.450000000000003,19.450000000000003
696,2019.05.28,15.3,23.6,19.450000000000003,18.0
697,2019.05.29,14.2,21.8,18.0,14.7
698,2019.05.30,12.7,16.7,14.7,18.0
699,2019.05.31,12.9,23.1,18.0,20.5
700,2019.06.01,15.8,25.2,20.5,22.1
701,2019.06.02,17.0,27.2,22.1,23.1
702,2019.06.03,18.1,28.1,23.1,23.1
703,2019.06.04,18.7,27.5,23.1,23.7
704,2019.06.05,19.7,27.7,23.7,21.75
705,2019.06.06,17.3,26.2,21.75,22.95
706,2019.06.07,18.2,27.7,22.95,22.65
707,2019.06.08,18.2,27.1,22.65,23.0
708,2019.06.09,17.9,28.1,23.0,25.2
709,2019.06.10,20.0,30.4,25.2,26.0
710,2019.06.11,21.1,30.9,26.0,26.3
711,2019.06.12,21.5,31.1,26.3,27.799999999999997
712,2019.06.13,22.3,33.3,27.799999999999997,28.15
713,2019.06.14,23.3,33.0,28.15,28.7
714,2019.06.15,23.6,33.8,28.7,28.049999999999997
715,2019.06.16,24.4,31.7,28.049999999999997,25.2
716,2019.06.17,21.0,29.4,25.2,23.25
717,2019.06.18,19.9,26.6,23.25,26.299999999999997
718,2019.06.19,22.9,29.7,26.299999999999997,26.1
719,2019.06.20,22.4,29.8,26.1,25.1
720,2019.06.21,21.0,29.2,25.1,26.05
721,2019.06.22,22.3,29.8,26.05,23.950000000000003
722,2019.06.23,21.1,26.8,23.950000000000003,24.65
723,2019.06.24,20.3,29.0,24.65,25.85
724,2019.06.25,20.4,31.3,25.85,28.2
725,2019.06.26,23.9,32.5,28.2,27.85
726,2019.06.27,23.2,32.5,27.85,22.25
727,2019.06.28,18.3,26.2,22.25,23.4
728,2019.06.29,18.6,28.2,23.4,24.9
729,2019.06.30,20.7,29.1,24.9,26.5
730,2019.07.01,20.8,32.2,26.5,27.049999999999997
731,2019.07.02,23.2,30.9,27.049999999999997,23.6
732,2019.07.03,20.1,27.1,23.6,22.450000000000003
733,2019.07.04,19.1,25.8,22.450000000000003,24.049999999999997
734,2019.07.05,19.7,28.4,24.049999999999997,25.200000000000003
735,2019.07.06,20.8,29.6,25.200000000000003,22.55
736,2019.07.07,20.8,24.3,22.55,20.2
737,2019.07.08,17.4,23.0,20.2,20.1
738,2019.07.09,17.7,22.5,20.1,20.200000000000003
739,2019.07.10,17.3,23.1,20.200000000000003,19.5
740,2019.07.11,15.1,23.9,19.5,19.3
741,2019.07.12,17.3,21.3,19.3,19.15
742,2019.07.13,15.9,22.4,19.15,20.75
743,2019.07.14,15.6,25.9,20.75,20.700000000000003
744,2019.07.15,17.6,23.8,20.700000000000003,22.05
745,2019.07.16,18.0,26.1,22.05,19.65
746,2019.07.17,14.7,24.6,19.65,23.3
747,2019.07.18,18.8,27.8,23.3,24.35
748,2019.07.19,20.2,28.5,24.35,25.5
749,2019.07.20,20.8,30.2,25.5,27.0
750,2019.07.21,22.0,32.0,27.0,24.85
751,2019.07.22,21.1,28.6,24.85,24.5
752,2019.07.23,21.2,27.8,24.5,24.85
753,2019.07.24,19.9,29.8,24.85,25.85
754,2019.07.25,21.6,30.1,25.85,27.55
755,2019.07.26,22.6,32.5,27.55,26.0
756,2019.07.27,21.8,30.2,26.0,26.450000000000003
757,2019.07.28,20.7,32.2,26.450000000000003,25.0
758,2019.07.29,20.7,29.3,25.0,25.65
759,2019.07.30,20.8,30.5,25.65,25.65
760,2019.07.31,22.6,28.7,25.65,26.200000000000003
761,2019.08.01,21.8,30.6,26.200000000000003,24.85
762,2019.08.02,21.8,27.9,24.85,22.0
763,2019.08.03,18.2,25.8,22.0,22.2
764,2019.08.04,17.5,26.9,22.2,23.45
765,2019.08.05,19.7,27.2,23.45,25.85
766,2019.08.06,20.5,31.2,25.85,27.15
767,2019.08.07,22.6,31.7,27.15,24.75
768,2019.08.08,20.7,28.8,24.75,26.35
769,2019.08.09,22.0,30.7,26.35,28.25
770,2019.08.10,23.1,33.4,28.25,28.65
771,2019.08.11,23.7,33.6,28.65,30.5
772,2019.08.12,24.8,36.2,30.5,24.15
773,2019.08.13,20.3,28.0,24.15,20.2
774,2019.08.14,17.4,23.0,20.2,20.5
775,2019.08.15,16.8,24.2,20.5,22.25
776,2019.08.16,19.1,25.4,22.25,22.65
777,2019.08.17,17.9,27.4,22.65,24.85
778,2019.08.18,20.0,29.7,24.85,27.0
779,2019.08.19,21.7,32.3,27.0,28.450000000000003
780,2019.08.20,23.3,33.6,28.450000000000003,26.35
781,2019.08.21,22.5,30.2,26.35,23.549999999999997
782,2019.08.22,19.4,27.7,23.549999999999997,26.05
783,2019.08.23,21.6,30.5,26.05,27.75
784,2019.08.24,23.4,32.1,27.75,27.85
785,2019.08.25,23.7,32.0,27.85,27.9
786,2019.08.26,24.3,31.5,27.9,27.95
787,2019.08.27,24.4,31.5,27.95,29.049999999999997
788,2019.08.28,24.7,33.4,29.049999999999997,29.25
789,2019.08.29,25.4,33.1,29.25,29.700000000000003
790,2019.08.30,24.7,34.7,29.700000000000003,29.05
791,2019.08.31,25.0,33.1,29.05,28.549999999999997
792,2019.09.01,24.8,32.3,28.549999999999997,27.4
793,2019.09.02,22.2,32.6,27.4,19.0
794,2019.09.03,16.1,21.9,19.0,20.75
795,2019.09.04,15.9,25.6,20.75,22.55
796,2019.09.05,18.6,26.5,22.55,21.8
797,2019.09.06,17.3,26.3,21.8,19.35
798,2019.09.07,18.2,20.5,19.35,20.3
799,2019.09.08,17.6,23.0,20.3,18.4
800,2019.09.09,15.0,21.8,18.4,18.7
801,2019.09.10,14.7,22.7,18.7,21.4
802,2019.09.11,16.7,26.1,21.4,22.6
803,2019.09.12,19.7,25.5,22.6,20.85
804,2019.09.13,16.3,25.4,20.85,22.0
805,2019.09.14,18.4,25.6,22.0,19.75
806,2019.09.15,15.7,23.8,19.75,22.1
807,2019.09.16,17.5,26.7,22.1,19.35
808,2019.09.17,16.7,22.0,19.35,14.2
809,2019.09.18,11.2,17.2,14.2,13.75
810,2019.09.19,10.4,17.1,13.75,14.3
811,2019.09.20,9.8,18.8,14.3,15.95
812,2019.09.21,12.4,19.5,15.95,17.8
813,2019.09.22,13.1,22.5,17.8,15.7
814,2019.09.23,13.7,17.7,15.7,17.299999999999997
815,2019.09.24,14.2,20.4,17.299999999999997,17.55
816,2019.09.25,14.9,20.2,17.55,17.8
817,2019.09.26,14.5,21.1,17.8,18.85
818,2019.09.27,14.7,23.0,18.85,16.95
819,2019.09.28,16.4,17.5,16.95,18.65
820,2019.09.29,14.7,22.6,18.65,19.95
821,2019.09.30,15.9,24.0,19.95,18.05
822,2019.10.01,13.4,22.7,18.05,19.5
823,2019.10.02,15.9,23.1,19.5,12.7
824,2019.10.03,10.2,15.2,12.7,12.149999999999999
825,2019.10.04,8.1,16.2,12.149999999999999,11.7
826,2019.10.05,10.3,13.1,11.7,11.75
827,2019.10.06,8.9,14.6,11.75,10.149999999999999
828,2019.10.07,8.2,12.1,10.149999999999999,10.55
829,2019.10.08,7.2,13.9,10.55,14.75
830,2019.10.09,10.3,19.2,14.75,13.25
831,2019.10.10,11.1,15.4,13.25,13.350000000000001
832,2019.10.11,9.4,17.3,13.350000000000001,15.850000000000001
833,2019.10.12,11.1,20.6,15.850000000000001,16.950000000000003
834,2019.10.13,13.3,20.6,16.950000000000003,18.0
835,2019.10.14,14.6,21.4,18.0,18.75
836,2019.10.15,14.8,22.7,18.75,15.7
837,2019.10.16,14.1,17.3,15.7,17.65
838,2019.10.17,13.8,21.5,17.65,17.75
839,2019.10.18,14.5,21.0,17.75,17.5
840,2019.10.19,13.4,21.6,17.5,18.9
841,2019.10.20,15.0,22.8,18.9,19.6
842,2019.10.21,15.6,23.6,19.6,19.35
843,2019.10.22,15.7,23.0,19.35,19.75
844,2019.10.23,16.2,23.3,19.75,18.450000000000003
845,2019.10.24,14.8,22.1,18.450000000000003,18.299999999999997
846,2019.10.25,14.7,21.9,18.299999999999997,16.7
847,2019.10.26,13.7,19.7,16.7,17.0
848,2019.10.27,13.6,20.4,17.0,14.75
849,2019.10.28,12.3,17.2,14.75,10.350000000000001
850,2019.10.29,9.3,11.4,10.350000000000001,9.5
851,2019.10.30,7.5,11.5,9.5,7.85
852,2019.10.31,5.6,10.1,7.85,7.5
853,2019.11.01,5.3,9.7,7.5,8.7
854,2019.11.02,6.3,11.1,8.7,13.1
855,2019.11.03,9.8,16.4,13.1,12.8
856,2019.11.04,9.9,15.7,12.8,12.75
857,2019.11.05,9.2,16.3,12.75,11.2
858,2019.11.06,9.7,12.7,11.2,11.75
859,2019.11.07,9.6,13.9,11.75,11.0
860,2019.11.08,8.5,13.5,11.0,12.8
861,2019.11.09,10.5,15.1,12.8,8.75
862,2019.11.10,7.4,10.1,8.75,7.85
863,2019.11.11,5.5,10.2,7.85,8.6
864,2019.11.12,7.0,10.2,8.6,13.399999999999999
865,2019.11.13,10.4,16.4,13.399999999999999,8.9
866,2019.11.14,6.4,11.4,8.9,11.45
867,2019.11.15,8.4,14.5,11.45,13.3
868,2019.11.16,10.3,16.3,13.3,12.0
869,2019.11.17,10.2,13.8,12.0,11.85
870,2019.11.18,9.6,14.1,11.85,9.85
871,2019.11.19,8.1,11.6,9.85,10.100000000000001
872,2019.11.20,9.3,10.9,10.100000000000001,10.5
873,2019.11.21,9.5,11.5,10.5,10.100000000000001
874,2019.11.22,8.4,11.8,10.100000000000001,6.8
875,2019.11.23,4.6,9.0,6.8,7.75
876,2019.11.24,5.7,9.8,7.75,8.15
877,2019.11.25,5.7,10.6,8.15,8.399999999999999
878,2019.11.26,6.6,10.2,8.399999999999999,7.55
879,2019.11.27,5.4,9.7,7.55,9.65
880,2019.11.28,9.0,10.3,9.65,9.2
881,2019.11.29,7.4,11.0,9.2,3.55
882,2019.11.30,1.6,5.5,3.55,2.45
883,2019.12.01,0.7,4.2,2.45,1.0
884,2019.12.02,0.2,1.8,1.0,-0.30000000000000004
885,2019.12.03,-1.6,1.0,-0.30000000000000004,-2.1
886,2019.12.04,-3.5,-0.7,-2.1,-1.4000000000000001
887,2019.12.05,-2.6,-0.2,-1.4000000000000001,-1.2999999999999998
888,2019.12.06,-2.8,0.2,-1.2999999999999998,0.5999999999999999
889,2019.12.07,-1.6,2.8,0.5999999999999999,3.95
890,2019.12.08,1.6,6.3,3.95,5.2
891,2019.12.09,4.2,6.2,5.2,3.45
892,2019.12.10,1.2,5.7,3.45,1.0
893,2019.12.11,-0.4,2.4,1.0,2.25
894,2019.12.12,1.0,3.5,2.25,4.15
895,2019.12.13,3.3,5.0,4.15,4.2
896,2019.12.14,3.7,4.7,4.2,4.95
897,2019.12.15,2.5,7.4,4.95,6.8999999999999995
898,2019.12.16,4.6,9.2,6.8999999999999995,10.65
899,2019.12.17,7.2,14.1,10.65,9.8
900,2019.12.18,7.6,12.0,9.8,7.6
901,2019.12.19,6.3,8.9,7.6,7.65
902,2019.12.20,5.2,10.1,7.65,10.25
903,2019.12.21,9.6,10.9,10.25,7.75
904,2019.12.22,6.2,9.3,7.75,7.3
905,2019.12.23,7.0,7.6,7.3,6.6
906,2019.12.24,5.4,7.8,6.6,6.45
907,2019.12.25,4.6,8.3,6.45,4.800000000000001
908,2019.12.26,3.2,6.4,4.800000000000001,3.0999999999999996
909,2019.12.27,1.6,4.6,3.0999999999999996,1.45
910,2019.12.28,-0.1,3.0,1.45,-0.050000000000000044
911,2019.12.29,-1.1,1.0,-0.050000000000000044,-0.19999999999999996
912,2019.12.30,-1.5,1.1,-0.19999999999999996,1.9000000000000001
913,2019.12.31,-0.6,4.4,1.9000000000000001,1.6
914,2020.01.01,0.2,3.0,1.6,1.4
915,2020.01.02,-0.5,3.3,1.4,0.85
916,2020.01.03,-0.7,2.4,0.85,3.9000000000000004
917,2020.01.04,1.1,6.7,3.9000000000000004,1.4
918,2020.01.05,-0.7,3.5,1.4,0.0
919,2020.01.06,-1.0,1.0,0.0,0.19999999999999996
920,2020.01.07,-1.3,1.7,0.19999999999999996,-0.04999999999999993
921,2020.01.08,-1.2,1.1,-0.04999999999999993,0.15000000000000002
922,2020.01.09,-1.0,1.3,0.15000000000000002,0.4
923,2020.01.10,-0.7,1.5,0.4,3.35
924,2020.01.11,0.2,6.5,3.35,2.5
925,2020.01.12,0.8,4.2,2.5,1.2000000000000002
926,2020.01.13,-0.3,2.7,1.2000000000000002,1.2
927,2020.01.14,-0.5,2.9,1.2,1.35
928,2020.01.15,-0.4,3.1,1.35,1.45
929,2020.01.16,-0.1,3.0,1.45,1.1
930,2020.01.17,-0.3,2.5,1.1,0.44999999999999996
931,2020.01.18,-0.8,1.7,0.44999999999999996,1.45
932,2020.01.19,0.1,2.8,1.45,2.1500000000000004
933,2020.01.20,-0.1,4.4,2.1500000000000004,1.55
934,2020.01.21,-0.5,3.6,1.55,0.95
935,2020.01.22,-0.9,2.8,0.95,1.4
936,2020.01.23,-0.6,3.4,1.4,0.04999999999999993
937,2020.01.24,-1.6,1.7,0.04999999999999993,0.35000000000000003
938,2020.01.25,-0.9,1.6,0.35000000000000003,0.75
939,2020.01.26,0.3,1.2,0.75,3.6
940,2020.01.27,1.5,5.7,3.6,2.5
941,2020.01.28,0.3,4.7,2.5,3.4
942,2020.01.29,1.5,5.3,3.4,2.4
943,2020.01.30,0.3,4.5,2.4,6.25
944,2020.01.31,1.5,11.0,6.25,8.05
945,2020.02.01,5.5,10.6,8.05,10.7
946,2020.02.02,8.6,12.8,10.7,9.05
947,2020.02.03,7.3,10.8,9.05,5.2
948,2020.02.04,3.0,7.4,5.2,3.95
949,2020.02.05,0.9,7.0,3.95,2.1
950,2020.02.06,-0.1,4.3,2.1,4.0
951,2020.02.07,1.2,6.8,4.0,1.65
952,2020.02.08,-0.8,4.1,1.65,2.35
953,2020.02.09,-0.6,5.3,2.35,7.75
954,2020.02.10,3.5,12.0,7.75,6.15
955,2020.02.11,4.4,7.9,6.15,4.300000000000001
956,2020.02.12,2.2,6.4,4.300000000000001,4.4
957,2020.02.13,1.4,7.4,4.4,6.45
958,2020.02.14,4.9,8.0,6.45,5.35
959,2020.02.15,2.5,8.2,5.35,5.55
960,2020.02.16,2.0,9.1,5.55,7.3
961,2020.02.17,3.6,11.0,7.3,8.4
962,2020.02.18,6.0,10.8,8.4,5.45
963,2020.02.19,3.1,7.8,5.45,4.5
964,2020.02.20,2.2,6.8,4.5,5.2
965,2020.02.21,2.6,7.8,5.2,5.1
966,2020.02.22,1.6,8.6,5.1,7.9
967,2020.02.23,5.0,10.8,7.9,8.65
968,2020.02.24,5.0,12.3,8.65,9.3
969,2020.02.25,4.2,14.4,9.3,6.800000000000001
970,2020.02.26,4.7,8.9,6.800000000000001,4.7
971,2020.02.27,2.6,6.8,4.7,4.6
972,2020.02.28,2.1,7.1,4.6,5.15
973,2020.02.29,1.4,8.9,5.15,8.05
974,2020.03.01,6.5,9.6,8.05,9.95
975,2020.03.02,7.5,12.4,9.95,8.3
976,2020.03.03,6.1,10.5,8.3,7.0
977,2020.03.04,5.1,8.9,7.0,6.3500000000000005
978,2020.03.05,2.9,9.8,6.3500000000000005,4.699999999999999
979,2020.03.06,3.8,5.6,4.699999999999999,7.1000000000000005
980,2020.03.07,4.9,9.3,7.1000000000000005,5.75
981,2020.03.08,2.5,9.0,5.75,6.7
982,2020.03.09,3.4,10.0,6.7,7.8500000000000005
983,2020.03.10,4.4,11.3,7.8500000000000005,10.7
984,2020.03.11,6.8,14.6,10.7,13.1
985,2020.03.12,9.5,16.7,13.1,10.15
986,2020.03.13,7.2,13.1,10.15,7.25
987,2020.03.14,4.8,9.7,7.25,5.5
988,2020.03.15,2.1,8.9,5.5,6.55
989,2020.03.16,2.5,10.6,6.55,8.6
990,2020.03.17,4.1,13.1,8.6,11.65
991,2020.03.18,7.8,15.5,11.65,13.05
992,2020.03.19,8.9,17.2,13.05,14.05
993,2020.03.20,10.5,17.6,14.05,10.1
994,2020.03.21,4.8,15.4,10.1,3.5999999999999996
995,2020.03.22,1.4,5.8,3.5999999999999996,1.85
996,2020.03.23,0.0,3.7,1.85,3.15
997,2020.03.24,0.1,6.2,3.15,2.75
998,2020.03.25,0.5,5.0,2.75,7.45
999,2020.03.26,3.0,11.9,7.45,10.3
1000,2020.03.27,6.2,14.4,10.3,12.2
1001,2020.03.28,8.0,16.4,12.2,12.3
1002,2020.03.29,8.8,15.8,12.3,5.05
1003,2020.03.30,2.0,8.1,5.05,4.95
1004,2020.03.31,1.6,8.3,4.95,6.55
1005,2020.04.01,3.1,10.0,6.55,7.15
1006,2020.04.02,3.2,11.1,7.15,9.0
1007,2020.04.03,4.2,13.8,9.0,10.8
1008,2020.04.04,6.6,15.0,10.8,11.9
1009,2020.04.05,7.9,15.9,11.9,11.8
1010,2020.04.06,8.0,15.6,11.8,12.6
1011,2020.04.07,8.2,17.0,12.6,14.5
1012,2020.04.08,9.8,19.2,14.5,15.9
1013,2020.04.09,11.3,20.5,15.9,15.65
1014,2020.04.10,12.5,18.8,15.65,14.75
1015,2020.04.11,10.6,18.9,14.75,14.35
1016,2020.04.12,10.8,17.9,14.35,16.5
1017,2020.04.13,11.9,21.1,16.5,9.05
1018,2020.04.14,7.2,10.9,9.05,9.45
1019,2020.04.15,5.3,13.6,9.45,13.8
1020,2020.04.16,8.1,19.5,13.8,16.4
1021,2020.04.17,11.4,21.4,16.4,16.6
