,Date,Min_temp,Max_temp,Mean_temp,Min_temp1,Max_temp1,Mean_temp1,Min_temp2,Max_temp2,Mean_temp2,Target: Mean_temp
893,2019.12.13,3.3,5.0,4.15,1.0,3.5,2.25,-0.4,2.4,1.0,4.2
894,2019.12.14,3.7,4.7,4.2,3.3,5.0,4.15,1.0,3.5,2.25,4.95
895,2019.12.15,2.5,7.4,4.95,3.7,4.7,4.2,3.3,5.0,4.15,6.8999999999999995
896,2019.12.16,4.6,9.2,6.8999999999999995,2.5,7.4,4.95,3.7,4.7,4.2,10.65
897,2019.12.17,7.2,14.1,10.65,4.6,9.2,6.8999999999999995,2.5,7.4,4.95,9.8
898,2019.12.18,7.6,12.0,9.8,7.2,14.1,10.65,4.6,9.2,6.8999999999999995,7.6
899,2019.12.19,6.3,8.9,7.6,7.6,12.0,9.8,7.2,14.1,10.65,7.65
900,2019.12.20,5.2,10.1,7.65,6.3,8.9,7.6,7.6,12.0,9.8,10.25
901,2019.12.21,9.6,10.9,10.25,5.2,10.1,7.65,6.3,8.9,7.6,7.75
902,2019.12.22,6.2,9.3,7.75,9.6,10.9,10.25,5.2,10.1,7.65,7.3
903,2019.12.23,7.0,7.6,7.3,6.2,9.3,7.75,9.6,10.9,10.25,6.6
904,2019.12.24,5.4,7.8,6.6,7.0,7.6,7.3,6.2,9.3,7.75,6.45
905,2019.12.25,4.6,8.3,6.45,5.4,7.8,6.6,7.0,7.6,7.3,4.800000000000001
906,2019.12.26,3.2,6.4,4.800000000000001,4.6,8.3,6.45,5.4,7.8,6.6,3.0999999999999996
907,2019.12.27,1.6,4.6,3.0999999999999996,3.2,6.4,4.800000000000001,4.6,8.3,6.45,1.45
908,2019.12.28,-0.1,3.0,1.45,1.6,4.6,3.0999999999999996,3.2,6.4,4.800000000000001,-0.050000000000000044
909,2019.12.29,-1.1,1.0,-0.050000000000000044,-0.1,3.0,1.45,1.6,4.6,3.0999999999999996,-0.19999999999999996
910,2019.12.30,-1.5,1.1,-0.19999999999999996,-1.1,1.0,-0.050000000000000044,-0.1,3.0,1.45,1.9000000000000001
911,2019.12.31,-0.6,4.4,1.9000000000000001,-1.5,1.1,-0.19999999999999996,-1.1,1.0,-0.050000000000000044,1.6
912,2020.01.01,0.2,3.0,1.6,-0.6,4.4,1.9000000000000001,-1.5,1.1,-0.19999999999999996,1.4
913,2020.01.02,-0.5,3.3,1.4,0.2,3.0,1.6,-0.6,4.4,1.9000000000000001,0.85
914,2020.01.03,-0.7,2.4,0.85,-0.5,3.3,1.4,0.2,3.0,1.6,3.9000000000000004
915,2020.01.04,1.1,6.7,3.9000000000000004,-0.7,2.4,0.85,-0.5,3.3,1.4,1.4
916,2020.01.05,-0.7,3.5,1.4,1.1,6.7,3.9000000000000004,-0.7,2.4,0.85,0.0
917,2020.01.06,-1.0,1.0,0.0,-0.7,3.5,1.4,1.1,6.7,3.9000000000000004,0.19999999999999996
918,2020.01.07,-1.3,1.7,0.19999999999999996,-1.0,1.0,0.0,-0.7,3.5,1.4,-0.04999999999999993
919,2020.01.08,-1.2,1.1,-0.04999999999999993,-1.3,1.7,0.19999999999999996,-1.0,1.0,0.0,0.15000000000000002
920,2020.01.09,-1.0,1.3,0.15000000000000002,-1.2,1.1,-0.04999999999999993,-1.3,1.7,0.19999999999999996,0.4
921,2020.01.10,-0.7,1.5,0.4,-1.0,1.3,0.15000000000000002,-1.2,1.1,-0.04999999999999993,3.35
922,2020.01.11,0.2,6.5,3.35,-0.7,1.5,0.4,-1.0,1.3,0.15000000000000002,2.5
923,2020.01.12,0.8,4.2,2.5,0.2,6.5,3.35,-0.7,1.5,0.4,1.2000000000000002
924,2020.01.13,-0.3,2.7,1.2000000000000002,0.8,4.2,2.5,0.2,6.5,3.35,1.2
925,2020.01.14,-0.5,2.9,1.2,-0.3,2.7,1.2000000000000002,0.8,4.2,2.5,1.35
926,2020.01.15,-0.4,3.1,1.35,-0.5,2.9,1.2,-0.3,2.7,1.2000000000000002,1.45
927,2020.01.16,-0.1,3.0,1.45,-0.4,3.1,1.35,-0.5,2.9,1.2,1.1
928,2020.01.17,-0.3,2.5,1.1,-0.1,3.0,1.45,-0.4,3.1,1.35,0.44999999999999996
929,2020.01.18,-0.8,1.7,0.44999999999999996,-0.3,2.5,1.1,-0.1,3.0,1.45,1.45
930,2020.01.19,0.1,2.8,1.45,-0.8,1.7,0.44999999999999996,-0.3,2.5,1.1,2.1500000000000004
931,2020.01.20,-0.1,4.4,2.1500000000000004,0.1,2.8,1.45,-0.8,1.7,0.44999999999999996,1.55
932,2020.01.21,-0.5,3.6,1.55,-0.1,4.4,2.1500000000000004,0.1,2.8,1.45,0.95
933,2020.01.22,-0.9,2.8,0.95,-0.5,3.6,1.55,-0.1,4.4,2.1500000000000004,1.4
934,2020.01.23,-0.6,3.4,1.4,-0.9,2.8,0.95,-0.5,3.6,1.55,0.04999999999999993
935,2020.01.24,-1.6,1.7,0.04999999999999993,-0.6,3.4,1.4,-0.9,2.8,0.95,0.35000000000000003
936,2020.01.25,-0.9,1.6,0.35000000000000003,-1.6,1.7,0.04999999999999993,-0.6,3.4,1.4,0.75
937,2020.01.26,0.3,1.2,0.75,-0.9,1.6,0.35000000000000003,-1.6,1.7,0.04999999999999993,3.6
938,2020.01.27,1.5,5.7,3.6,0.3,1.2,0.75,-0.9,1.6,0.35000000000000003,2.5
939,2020.01.28,0.3,4.7,2.5,1.5,5.7,3.6,0.3,1.2,0.75,3.4
940,2020.01.29,1.5,5.3,3.4,0.3,4.7,2.5,1.5,5.7,3.6,2.4
941,2020.01.30,0.3,4.5,2.4,1.5,5.3,3.4,0.3,4.7,2.5,6.25
942,2020.01.31,1.5,11.0,6.25,0.3,4.5,2.4,1.5,5.3,3.4,8.05
943,2020.02.01,5.5,10.6,8.05,1.5,11.0,6.25,0.3,4.5,2.4,10.7
944,2020.02.02,8.6,12.8,10.7,5.5,10.6,8.05,1.5,11.0,6.25,9.05
945,2020.02.03,7.3,10.8,9.05,8.6,12.8,10.7,5.5,10.6,8.05,5.2
946,2020.02.04,3.0,7.4,5.2,7.3,10.8,9.05,8.6,12.8,10.7,3.95
947,2020.02.05,0.9,7.0,3.95,3.0,7.4,5.2,7.3,10.8,9.05,2.1
948,2020.02.06,-0.1,4.3,2.1,0.9,7.0,3.95,3.0,7.4,5.2,4.0
949,2020.02.07,1.2,6.8,4.0,-0.1,4.3,2.1,0.9,7.0,3.95,1.65
950,2020.02.08,-0.8,4.1,1.65,1.2,6.8,4.0,-0.1,4.3,2.1,2.35
951,2020.02.09,-0.6,5.3,2.35,-0.8,4.1,1.65,1.2,6.8,4.0,7.75
952,2020.02.10,3.5,12.0,7.75,-0.6,5.3,2.35,-0.8,4.1,1.65,6.15
953,2020.02.11,4.4,7.9,6.15,3.5,12.0,7.75,-0.6,5.3,2.35,4.300000000000001
954,2020.02.12,2.2,6.4,4.300000000000001,4.4,7.9,6.15,3.5,12.0,7.75,4.4
955,2020.02.13,1.4,7.4,4.4,2.2,6.4,4.300000000000001,4.4,7.9,6.15,6.45
956,2020.02.14,4.9,8.0,6.45,1.4,7.4,4.4,2.2,6.4,4.300000000000001,5.35
957,2020.02.15,2.5,8.2,5.35,4.9,8.0,6.45,1.4,7.4,4.4,5.55
958,2020.02.16,2.0,9.1,5.55,2.5,8.2,5.35,4.9,8.0,6.45,7.3
959,2020.02.17,3.6,11.0,7.3,2.0,9.1,5.55,2.5,8.2,5.35,8.4
960,2020.02.18,6.0,10.8,8.4,3.6,11.0,7.3,2.0,9.1,5.55,5.45
961,2020.02.19,3.1,7.8,5.45,6.0,10.8,8.4,3.6,11.0,7.3,4.5
962,2020.02.20,2.2,6.8,4.5,3.1,7.8,5.45,6.0,10.8,8.4,5.2
963,2020.02.21,2.6,7.8,5.2,2.2,6.8,4.5,3.1,7.8,5.45,5.1
964,2020.02.22,1.6,8.6,5.1,2.6,7.8,5.2,2.2,6.8,4.5,7.9
965,2020.02.23,5.0,10.8,7.9,1.6,8.6,5.1,2.6,7.8,5.2,8.65
966,2020.02.24,5.0,12.3,8.65,5.0,10.8,7.9,1.6,8.6,5.1,9.3
967,2020.02.25,4.2,14.4,9.3,5.0,12.3,8.65,5.0,10.8,7.9,6.800000000000001
968,2020.02.26,4.7,8.9,6.800000000000001,4.2,14.4,9.3,5.0,12.3,8.65,4.7
969,2020.02.27,2.6,6.8,4.7,4.7,8.9,6.800000000000001,4.2,14.4,9.3,4.6
970,2020.02.28,2.1,7.1,4.6,2.6,6.8,4.7,4.7,8.9,6.800000000000001,5.15
971,2020.02.29,1.4,8.9,5.15,2.1,7.1,4.6,2.6,6.8,4.7,8.05
972,2020.03.01,6.5,9.6,8.05,1.4,8.9,5.15,2.1,7.1,4.6,9.95
973,2020.03.02,7.5,12.4,9.95,6.5,9.6,8.05,1.4,8.9,5.15,8.3
974,2020.03.03,6.1,10.5,8.3,7.5,12.4,9.95,6.5,9.6,8.05,7.0
975,2020.03.04,5.1,8.9,7.0,6.1,10.5,8.3,7.5,12.4,9.95,6.3500000000000005
976,2020.03.05,2.9,9.8,6.3500000000000005,5.1,8.9,7.0,6.1,10.5,8.3,4.699999999999999
977,2020.03.06,3.8,5.6,4.699999999999999,2.9,9.8,6.3500000000000005,5.1,8.9,7.0,7.1000000000000005
978,2020.03.07,4.9,9.3,7.1000000000000005,3.8,5.6,4.699999999999999,2.9,9.8,6.3500000000000005,5.75
979,2020.03.08,2.5,9.0,5.75,4.9,9.3,7.1000000000000005,3.8,5.6,4.699999999999999,6.7
980,2020.03.09,3.4,10.0,6.7,2.5,9.0,5.75,4.9,9.3,7.1000000000000005,7.8500000000000005
981,2020.03.10,4.4,11.3,7.8500000000000005,3.4,10.0,6.7,2.5,9.0,5.75,10.7
982,2020.03.11,6.8,14.6,10.7,4.4,11.3,7.8500000000000005,3.4,10.0,6.7,13.1
983,2020.03.12,9.5,16.7,13.1,6.8,14.6,10.7,4.4,11.3,7.8500000000000005,10.15
984,2020.03.13,7.2,13.1,10.15,9.5,16.7,13.1,6.8,14.6,10.7,7.25
985,2020.03.14,4.8,9.7,7.25,7.2,13.1,10.15,9.5,16.7,13.1,5.5
986,2020.03.15,2.1,8.9,5.5,4.8,9.7,7.25,7.2,13.1,10.15,6.55
987,2020.03.16,2.5,10.6,6.55,2.1,8.9,5.5,4.8,9.7,7.25,8.6
988,2020.03.17,4.1,13.1,8.6,2.5,10.6,6.55,2.1,8.9,5.5,11.65
989,2020.03.18,7.8,15.5,11.65,4.1,13.1,8.6,2.5,10.6,6.55,13.05
990,2020.03.19,8.9,17.2,13.05,7.8,15.5,11.65,4.1,13.1,8.6,14.05
991,2020.03.20,10.5,17.6,14.05,8.9,17.2,13.05,7.8,15.5,11.65,10.1
992,2020.03.21,4.8,15.4,10.1,10.5,17.6,14.05,8.9,17.2,13.05,3.5999999999999996
993,2020.03.22,1.4,5.8,3.5999999999999996,4.8,15.4,10.1,10.5,17.6,14.05,1.85
994,2020.03.23,0.0,3.7,1.85,1.4,5.8,3.5999999999999996,4.8,15.4,10.1,3.15
995,2020.03.24,0.1,6.2,3.15,0.0,3.7,1.85,1.4,5.8,3.5999999999999996,2.75
996,2020.03.25,0.5,5.0,2.75,0.1,6.2,3.15,0.0,3.7,1.85,7.45
997,2020.03.26,3.0,11.9,7.45,0.5,5.0,2.75,0.1,6.2,3.15,10.3
998,2020.03.27,6.2,14.4,10.3,3.0,11.9,7.45,0.5,5.0,2.75,12.2
999,2020.03.28,8.0,16.4,12.2,6.2,14.4,10.3,3.0,11.9,7.45,12.3
1000,2020.03.29,8.8,15.8,12.3,8.0,16.4,12.2,6.2,14.4,10.3,5.05
1001,2020.03.30,2.0,8.1,5.05,8.8,15.8,12.3,8.0,16.4,12.2,4.95
1002,2020.03.31,1.6,8.3,4.95,2.0,8.1,5.05,8.8,15.8,12.3,6.55
1003,2020.04.01,3.1,10.0,6.55,1.6,8.3,4.95,2.0,8.1,5.05,7.15
1004,2020.04.02,3.2,11.1,7.15,3.1,10.0,6.55,1.6,8.3,4.95,9.0
1005,2020.04.03,4.2,13.8,9.0,3.2,11.1,7.15,3.1,10.0,6.55,10.8
1006,2020.04.04,6.6,15.0,10.8,4.2,13.8,9.0,3.2,11.1,7.15,11.9
1007,2020.04.05,7.9,15.9,11.9,6.6,15.0,10.8,4.2,13.8,9.0,11.8
1008,2020.04.06,8.0,15.6,11.8,7.9,15.9,11.9,6.6,15.0,10.8,12.6
1009,2020.04.07,8.2,17.0,12.6,8.0,15.6,11.8,7.9,15.9,11.9,14.5
1010,2020.04.08,9.8,19.2,14.5,8.2,17.0,12.6,8.0,15.6,11.8,15.9
1011,2020.04.09,11.3,20.5,15.9,9.8,19.2,14.5,8.2,17.0,12.6,15.65
1012,2020.04.10,12.5,18.8,15.65,11.3,20.5,15.9,9.8,19.2,14.5,14.75
1013,2020.04.11,10.6,18.9,14.75,12.5,18.8,15.65,11.3,20.5,15.9,14.35
1014,2020.04.12,10.8,17.9,14.35,10.6,18.9,14.75,12.5,18.8,15.65,16.5
1015,2020.04.13,11.9,21.1,16.5,10.8,17.9,14.35,10.6,18.9,14.75,9.05
1016,2020.04.14,7.2,10.9,9.05,11.9,21.1,16.5,10.8,17.9,14.35,9.45
1017,2020.04.15,5.3,13.6,9.45,7.2,10.9,9.05,11.9,21.1,16.5,13.8
1018,2020.04.16,8.1,19.5,13.8,5.3,13.6,9.45,7.2,10.9,9.05,16.4
1019,2020.04.17,11.4,21.4,16.4,8.1,19.5,13.8,5.3,13.6,9.45,16.6
1020,2020.04.18,12.7,20.5,16.6,11.4,21.4,16.4,8.1,19.5,13.8,14.7
1021,2020.04.19,12.4,17.0,14.7,12.7,20.5,16.6,11.4,21.4,16.4,11.9
1022,2020.04.20,8.4,15.4,11.9,12.4,17.0,14.7,12.7,20.5,16.6,12.0
1023,2020.04.21,7.8,16.2,12.0,8.4,15.4,11.9,12.4,17.0,14.7,12.8
1024,2020.04.22,8.4,17.2,12.8,7.8,16.2,12.0,8.4,15.4,11.9,14.05
1025,2020.04.23,9.6,18.5,14.05,8.4,17.2,12.8,7.8,16.2,12.0,15.149999999999999
1026,2020.04.24,11.4,18.9,15.149999999999999,9.6,18.5,14.05,8.4,17.2,12.8,15.35
1027,2020.04.25,12.3,18.4,15.35,11.4,18.9,15.149999999999999,9.6,18.5,14.05,13.75
1028,2020.04.26,9.2,18.3,13.75,12.3,18.4,15.35,11.4,18.9,15.149999999999999,14.850000000000001
1029,2020.04.27,10.9,18.8,14.850000000000001,9.2,18.3,13.75,12.3,18.4,15.35,17.15
1030,2020.04.28,12.1,22.2,17.15,10.9,18.8,14.850000000000001,9.2,18.3,13.75,16.299999999999997
1031,2020.04.29,14.2,18.4,16.299999999999997,12.1,22.2,17.15,10.9,18.8,14.850000000000001,16.55
1032,2020.04.30,12.1,21.0,16.55,14.2,18.4,16.299999999999997,12.1,22.2,17.15,16.6
1033,2020.05.01,14.1,19.1,16.6,12.1,21.0,16.55,14.2,18.4,16.299999999999997,15.85
1034,2020.05.02,12.3,19.4,15.85,14.1,19.1,16.6,12.1,21.0,16.55,14.350000000000001
1035,2020.05.03,10.9,17.8,14.350000000000001,12.3,19.4,15.85,14.1,19.1,16.6,14.75
1036,2020.05.04,10.0,19.5,14.75,10.9,17.8,14.350000000000001,12.3,19.4,15.85,14.75
1037,2020.05.05,12.0,17.5,14.75,10.0,19.5,14.75,10.9,17.8,14.350000000000001,11.8
1038,2020.05.06,8.0,15.6,11.8,12.0,17.5,14.75,10.0,19.5,14.75,12.850000000000001
1039,2020.05.07,9.4,16.3,12.850000000000001,8.0,15.6,11.8,12.0,17.5,14.75,15.75
1040,2020.05.08,9.7,21.8,15.75,9.4,16.3,12.850000000000001,8.0,15.6,11.8,18.6
1041,2020.05.09,14.1,23.1,18.6,9.7,21.8,15.75,9.4,16.3,12.850000000000001,19.9
1042,2020.05.10,15.8,24.0,19.9,14.1,23.1,18.6,9.7,21.8,15.75,20.200000000000003
1043,2020.05.11,15.8,24.6,20.200000000000003,15.8,24.0,19.9,14.1,23.1,18.6,11.95
1044,2020.05.12,8.4,15.5,11.95,15.8,24.6,20.200000000000003,15.8,24.0,19.9,9.25
1045,2020.05.13,7.3,11.2,9.25,8.4,15.5,11.95,15.8,24.6,20.200000000000003,16.85
1046,2020.05.14,11.3,22.4,16.85,7.3,11.2,9.25,8.4,15.5,11.95,15.25
1047,2020.05.15,11.1,19.4,15.25,11.3,22.4,16.85,7.3,11.2,9.25,14.5
1048,2020.05.16,9.1,19.9,14.5,11.1,19.4,15.25,11.3,22.4,16.85,16.85
1049,2020.05.17,12.8,20.9,16.85,9.1,19.9,14.5,11.1,19.4,15.25,19.0
1050,2020.05.18,13.7,24.3,19.0,12.8,20.9,16.85,9.1,19.9,14.5,20.9
1051,2020.05.19,16.7,25.1,20.9,13.7,24.3,19.0,12.8,20.9,16.85,17.7
1052,2020.05.20,15.7,19.7,17.7,16.7,25.1,20.9,13.7,24.3,19.0,16.6
1053,2020.05.21,13.2,20.0,16.6,15.7,19.7,17.7,16.7,25.1,20.9,15.05
1054,2020.05.22,11.0,19.1,15.05,13.2,20.0,16.6,15.7,19.7,17.7,14.9
1055,2020.05.23,13.0,16.8,14.9,11.0,19.1,15.05,13.2,20.0,16.6,15.95
1056,2020.05.24,12.0,19.9,15.95,13.0,16.8,14.9,11.0,19.1,15.05,14.95
1057,2020.05.25,12.0,17.9,14.95,12.0,19.9,15.95,13.0,16.8,14.9,15.45
1058,2020.05.26,10.5,20.4,15.45,12.0,17.9,14.95,12.0,19.9,15.95,16.95
1059,2020.05.27,12.1,21.8,16.95,10.5,20.4,15.45,12.0,17.9,14.95,17.0
1060,2020.05.28,13.1,20.9,17.0,12.1,21.8,16.95,10.5,20.4,15.45,16.45
1061,2020.05.29,12.5,20.4,16.45,13.1,20.9,17.0,12.1,21.8,16.95,16.1
1062,2020.05.30,12.5,19.7,16.1,12.5,20.4,16.45,13.1,20.9,17.0,12.05
1063,2020.05.31,10.7,13.4,12.05,12.5,19.7,16.1,12.5,20.4,16.45,17.25
1064,2020.06.01,12.1,22.4,17.25,10.7,13.4,12.05,12.5,19.7,16.1,16.7
1065,2020.06.02,13.5,19.9,16.7,12.1,22.4,17.25,10.7,13.4,12.05,16.75
1066,2020.06.03,11.7,21.8,16.75,13.5,19.9,16.7,12.1,22.4,17.25,19.55
1067,2020.06.04,14.6,24.5,19.55,11.7,21.8,16.75,13.5,19.9,16.7,19.950000000000003
1068,2020.06.05,16.6,23.3,19.950000000000003,14.6,24.5,19.55,11.7,21.8,16.75,20.35
1069,2020.06.06,14.8,25.9,20.35,16.6,23.3,19.950000000000003,14.6,24.5,19.55,23.15
1070,2020.06.07,19.3,27.0,23.15,14.8,25.9,20.35,16.6,23.3,19.950000000000003,19.5
1071,2020.06.08,15.4,23.6,19.5,19.3,27.0,23.15,14.8,25.9,20.35,21.0
1072,2020.06.09,15.9,26.1,21.0,15.4,23.6,19.5,19.3,27.0,23.15,21.9
1073,2020.06.10,18.7,25.1,21.9,15.9,26.1,21.0,15.4,23.6,19.5,21.85
1074,2020.06.11,18.4,25.3,21.85,18.7,25.1,21.9,15.9,26.1,21.0,21.5
1075,2020.06.12,16.5,26.5,21.5,18.4,25.3,21.85,18.7,25.1,21.9,24.65
1076,2020.06.13,19.1,30.2,24.65,16.5,26.5,21.5,18.4,25.3,21.85,25.25
1077,2020.06.14,22.2,28.3,25.25,19.1,30.2,24.65,16.5,26.5,21.5,20.85
1078,2020.06.15,18.1,23.6,20.85,22.2,28.3,25.25,19.1,30.2,24.65,19.65
1079,2020.06.16,18.0,21.3,19.65,18.1,23.6,20.85,22.2,28.3,25.25,21.0
1080,2020.06.17,18.9,23.1,21.0,18.0,21.3,19.65,18.1,23.6,20.85,20.55
1081,2020.06.18,18.6,22.5,20.55,18.9,23.1,21.0,18.0,21.3,19.65,20.4
1082,2020.06.19,16.8,24.0,20.4,18.6,22.5,20.55,18.9,23.1,21.0,18.450000000000003
1083,2020.06.20,16.6,20.3,18.450000000000003,16.8,24.0,20.4,18.6,22.5,20.55,18.15
1084,2020.06.21,15.1,21.2,18.15,16.6,20.3,18.450000000000003,16.8,24.0,20.4,19.950000000000003
1085,2020.06.22,17.1,22.8,19.950000000000003,15.1,21.2,18.15,16.6,20.3,18.450000000000003,22.5
1086,2020.06.23,18.8,26.2,22.5,17.1,22.8,19.950000000000003,15.1,21.2,18.15,20.450000000000003
1087,2020.06.24,15.8,25.1,20.450000000000003,18.8,26.2,22.5,17.1,22.8,19.950000000000003,22.85
1088,2020.06.25,18.2,27.5,22.85,15.8,25.1,20.450000000000003,18.8,26.2,22.5,25.0
1089,2020.06.26,20.3,29.7,25.0,18.2,27.5,22.85,15.8,25.1,20.450000000000003,25.549999999999997
1090,2020.06.27,20.7,30.4,25.549999999999997,20.3,29.7,25.0,18.2,27.5,22.85,27.95
1091,2020.06.28,22.9,33.0,27.95,20.7,30.4,25.549999999999997,20.3,29.7,25.0,25.55
1092,2020.06.29,19.1,32.0,25.55,22.9,33.0,27.95,20.7,30.4,25.549999999999997,22.8
1093,2020.06.30,18.0,27.6,22.8,19.1,32.0,25.55,22.9,33.0,27.95,25.6
1094,2020.07.01,20.7,30.5,25.6,18.0,27.6,22.8,19.1,32.0,25.55,27.450000000000003
1095,2020.07.02,23.1,31.8,27.450000000000003,20.7,30.5,25.6,18.0,27.6,22.8,23.299999999999997
1096,2020.07.03,21.4,25.2,23.299999999999997,23.1,31.8,27.450000000000003,20.7,30.5,25.6,24.25
1097,2020.07.04,20.4,28.1,24.25,21.4,25.2,23.299999999999997,23.1,31.8,27.450000000000003,24.3
1098,2020.07.05,19.3,29.3,24.3,20.4,28.1,24.25,21.4,25.2,23.299999999999997,25.85
1099,2020.07.06,21.9,29.8,25.85,19.3,29.3,24.3,20.4,28.1,24.25,19.450000000000003
1100,2020.07.07,15.8,23.1,19.450000000000003,21.9,29.8,25.85,19.3,29.3,24.3,21.35
1101,2020.07.08,16.2,26.5,21.35,15.8,23.1,19.450000000000003,21.9,29.8,25.85,23.049999999999997
1102,2020.07.09,19.4,26.7,23.049999999999997,16.2,26.5,21.35,15.8,23.1,19.450000000000003,26.25
1103,2020.07.10,20.7,31.8,26.25,19.4,26.7,23.049999999999997,16.2,26.5,21.35,24.65
1104,2020.07.11,18.1,31.2,24.65,20.7,31.8,26.25,19.4,26.7,23.049999999999997,19.4
1105,2020.07.12,16.2,22.6,19.4,18.1,31.2,24.65,20.7,31.8,26.25,20.450000000000003
1106,2020.07.13,17.1,23.8,20.450000000000003,16.2,22.6,19.4,18.1,31.2,24.65,21.0
1107,2020.07.14,17.4,24.6,21.0,17.1,23.8,20.450000000000003,16.2,22.6,19.4,22.05
1108,2020.07.15,18.1,26.0,22.05,17.4,24.6,21.0,17.1,23.8,20.450000000000003,21.6
1109,2020.07.16,18.6,24.6,21.6,18.1,26.0,22.05,17.4,24.6,21.0,19.75
1110,2020.07.17,16.4,23.1,19.75,18.6,24.6,21.6,18.1,26.0,22.05,19.15
1111,2020.07.18,17.1,21.2,19.15,16.4,23.1,19.75,18.6,24.6,21.6,21.9
1112,2020.07.19,16.4,27.4,21.9,17.1,21.2,19.15,16.4,23.1,19.75,23.65
1113,2020.07.20,18.4,28.9,23.65,16.4,27.4,21.9,17.1,21.2,19.15,25.6
1114,2020.07.21,21.0,30.2,25.6,18.4,28.9,23.65,16.4,27.4,21.9,24.549999999999997
1115,2020.07.22,20.9,28.2,24.549999999999997,21.0,30.2,25.6,18.4,28.9,23.65,26.05
1116,2020.07.23,22.6,29.5,26.05,20.9,28.2,24.549999999999997,21.0,30.2,25.6,25.5
1117,2020.07.24,21.2,29.8,25.5,22.6,29.5,26.05,20.9,28.2,24.549999999999997,23.75
1118,2020.07.25,20.2,27.3,23.75,21.2,29.8,25.5,22.6,29.5,26.05,24.299999999999997
1119,2020.07.26,19.4,29.2,24.299999999999997,20.2,27.3,23.75,21.2,29.8,25.5,25.299999999999997
1120,2020.07.27,20.9,29.7,25.299999999999997,19.4,29.2,24.299999999999997,20.2,27.3,23.75,27.75
1121,2020.07.28,22.6,32.9,27.75,20.9,29.7,25.299999999999997,19.4,29.2,24.299999999999997,27.15
1122,2020.07.29,23.8,30.5,27.15,22.6,32.9,27.75,20.9,29.7,25.299999999999997,28.4
1123,2020.07.30,24.0,32.8,28.4,23.8,30.5,27.15,22.6,32.9,27.75,28.0
1124,2020.07.31,24.6,31.4,28.0,24.0,32.8,28.4,23.8,30.5,27.15,25.0
1125,2020.08.01,21.2,28.8,25.0,24.6,31.4,28.0,24.0,32.8,28.4,25.15
1126,2020.08.02,20.5,29.8,25.15,21.2,28.8,25.0,24.6,31.4,28.0,26.6
1127,2020.08.03,21.7,31.5,26.6,20.5,29.8,25.15,21.2,28.8,25.0,25.1
1128,2020.08.04,20.6,29.6,25.1,21.7,31.5,26.6,20.5,29.8,25.15,22.8
1129,2020.08.05,20.6,25.0,22.8,20.6,29.6,25.1,21.7,31.5,26.6,25.1
1130,2020.08.06,20.5,29.7,25.1,20.6,25.0,22.8,20.6,29.6,25.1,27.1
1131,2020.08.07,22.7,31.5,27.1,20.5,29.7,25.1,20.6,25.0,22.8,28.549999999999997
1132,2020.08.08,24.2,32.9,28.549999999999997,22.7,31.5,27.1,20.5,29.7,25.1,28.9
1133,2020.08.09,24.8,33.0,28.9,24.2,32.9,28.549999999999997,22.7,31.5,27.1,29.15
1134,2020.08.10,25.3,33.0,29.15,24.8,33.0,28.9,24.2,32.9,28.549999999999997,28.3
1135,2020.08.11,23.5,33.1,28.3,25.3,33.0,29.15,24.8,33.0,28.9,28.1
1136,2020.08.12,24.1,32.1,28.1,23.5,33.1,28.3,25.3,33.0,29.15,26.950000000000003
1137,2020.08.13,22.6,31.3,26.950000000000003,24.1,32.1,28.1,23.5,33.1,28.3,27.8
1138,2020.08.14,24.6,31.0,27.8,22.6,31.3,26.950000000000003,24.1,32.1,28.1,25.95
1139,2020.08.15,23.0,28.9,25.95,24.6,31.0,27.8,22.6,31.3,26.950000000000003,23.25
1140,2020.08.16,20.5,26.0,23.25,23.0,28.9,25.95,24.6,31.0,27.8,26.35
1141,2020.08.17,21.8,30.9,26.35,20.5,26.0,23.25,23.0,28.9,25.95,24.75
1142,2020.08.18,22.1,27.4,24.75,21.8,30.9,26.35,20.5,26.0,23.25,24.5
1143,2020.08.19,21.2,27.8,24.5,22.1,27.4,24.75,21.8,30.9,26.35,25.05
1144,2020.08.20,20.0,30.1,25.05,21.2,27.8,24.5,22.1,27.4,24.75,26.950000000000003
1145,2020.08.21,22.3,31.6,26.950000000000003,20.0,30.1,25.05,21.2,27.8,24.5,28.049999999999997
1146,2020.08.22,23.2,32.9,28.049999999999997,22.3,31.6,26.950000000000003,20.0,30.1,25.05,25.15
1147,2020.08.23,21.6,28.7,25.15,23.2,32.9,28.049999999999997,22.3,31.6,26.950000000000003,25.45
1148,2020.08.24,22.0,28.9,25.45,21.6,28.7,25.15,23.2,32.9,28.049999999999997,23.85
1149,2020.08.25,21.0,26.7,23.85,22.0,28.9,25.45,21.6,28.7,25.15,25.35
1150,2020.08.26,20.4,30.3,25.35,21.0,26.7,23.85,22.0,28.9,25.45,22.8
1151,2020.08.27,19.5,26.1,22.8,20.4,30.3,25.35,21.0,26.7,23.85,24.05
1152,2020.08.28,19.0,29.1,24.05,19.5,26.1,22.8,20.4,30.3,25.35,27.400000000000002
1153,2020.08.29,22.1,32.7,27.400000000000002,19.0,29.1,24.05,19.5,26.1,22.8,28.849999999999998
1154,2020.08.30,23.4,34.3,28.849999999999998,22.1,32.7,27.400000000000002,19.0,29.1,24.05,22.65
