,Date,Wind_m/s,Precipitation_mm,Wind_m/s1,Precipitation_mm1,Wind_m/s2,Precipitation_mm2,Wind_m/s3,Precipitation_mm3,Wind_m/s4,Precipitation_mm4,Wind_m/s5,Precipitation_mm5,Wind_m/s6,Precipitation_mm6,Wind_m/s7,Precipitation_mm7,Target: Mean_temp
1281,2021.01.09,2.8,0.0,2.4,1.0,5.3,1.5,3.6,2.1,4.2,0.0,2.8,0.2,4.6,0.9,3.8,0.0,0.85
1282,2021.01.10,2.7,0.0,2.8,0.0,2.4,1.0,5.3,1.5,3.6,2.1,4.2,0.0,2.8,0.2,4.6,0.9,0.95
1283,2021.01.11,2.8,0.0,2.7,0.0,2.8,0.0,2.4,1.0,5.3,1.5,3.6,2.1,4.2,0.0,2.8,0.2,0.04999999999999993
1284,2021.01.12,2.6,0.0,2.8,0.0,2.7,0.0,2.8,0.0,2.4,1.0,5.3,1.5,3.6,2.1,4.2,0.0,0.75
1285,2021.01.13,6.4,1.2,2.6,0.0,2.8,0.0,2.7,0.0,2.8,0.0,2.4,1.0,5.3,1.5,3.6,2.1,-0.49999999999999994
1286,2021.01.14,7.4,1.7,6.4,1.2,2.6,0.0,2.8,0.0,2.7,0.0,2.8,0.0,2.4,1.0,5.3,1.5,-0.95
1287,2021.01.15,5.1,0.0,7.4,1.7,6.4,1.2,2.6,0.0,2.8,0.0,2.7,0.0,2.8,0.0,2.4,1.0,-2.25
1288,2021.01.16,5.9,0.0,5.1,0.0,7.4,1.7,6.4,1.2,2.6,0.0,2.8,0.0,2.7,0.0,2.8,0.0,-2.9
1289,2021.01.17,5.2,0.0,5.9,0.0,5.1,0.0,7.4,1.7,6.4,1.2,2.6,0.0,2.8,0.0,2.7,0.0,-4.300000000000001
1290,2021.01.18,2.6,0.0,5.2,0.0,5.9,0.0,5.1,0.0,7.4,1.7,6.4,1.2,2.6,0.0,2.8,0.0,0.050000000000000044
1291,2021.01.19,3.4,0.0,2.6,0.0,5.2,0.0,5.9,0.0,5.1,0.0,7.4,1.7,6.4,1.2,2.6,0.0,3.4
1292,2021.01.20,4.7,0.4,3.4,0.0,2.6,0.0,5.2,0.0,5.9,0.0,5.1,0.0,7.4,1.7,6.4,1.2,6.3
1293,2021.01.21,5.3,0.0,4.7,0.4,3.4,0.0,2.6,0.0,5.2,0.0,5.9,0.0,5.1,0.0,7.4,1.7,7.3999999999999995
1294,2021.01.22,6.3,0.5,5.3,0.0,4.7,0.4,3.4,0.0,2.6,0.0,5.2,0.0,5.9,0.0,5.1,0.0,7.85
1295,2021.01.23,5.6,7.0,6.3,0.5,5.3,0.0,4.7,0.4,3.4,0.0,2.6,0.0,5.2,0.0,5.9,0.0,4.3
1296,2021.01.24,7.1,1.3,5.6,7.0,6.3,0.5,5.3,0.0,4.7,0.4,3.4,0.0,2.6,0.0,5.2,0.0,2.0
1297,2021.01.25,7.8,2.1,7.1,1.3,5.6,7.0,6.3,0.5,5.3,0.0,4.7,0.4,3.4,0.0,2.6,0.0,1.55
1298,2021.01.26,6.0,0.0,7.8,2.1,7.1,1.3,5.6,7.0,6.3,0.5,5.3,0.0,4.7,0.4,3.4,0.0,1.5
1299,2021.01.27,6.0,0.0,6.0,0.0,7.8,2.1,7.1,1.3,5.6,7.0,6.3,0.5,5.3,0.0,4.7,0.4,0.8999999999999999
1300,2021.01.28,3.8,0.0,6.0,0.0,6.0,0.0,7.8,2.1,7.1,1.3,5.6,7.0,6.3,0.5,5.3,0.0,3.7
1301,2021.01.29,4.0,2.5,3.8,0.0,6.0,0.0,6.0,0.0,7.8,2.1,7.1,1.3,5.6,7.0,6.3,0.5,6.699999999999999
1302,2021.01.30,6.7,0.0,4.0,2.5,3.8,0.0,6.0,0.0,6.0,0.0,7.8,2.1,7.1,1.3,5.6,7.0,1.25
1303,2021.01.31,5.1,0.9,6.7,0.0,4.0,2.5,3.8,0.0,6.0,0.0,6.0,0.0,7.8,2.1,7.1,1.3,2.4
1304,2021.02.01,2.4,0.0,5.1,0.9,6.7,0.0,4.0,2.5,3.8,0.0,6.0,0.0,6.0,0.0,7.8,2.1,3.8
1305,2021.02.02,2.1,0.0,2.4,0.0,5.1,0.9,6.7,0.0,4.0,2.5,3.8,0.0,6.0,0.0,6.0,0.0,6.15
1306,2021.02.03,4.6,0.5,2.1,0.0,2.4,0.0,5.1,0.9,6.7,0.0,4.0,2.5,3.8,0.0,6.0,0.0,9.0
1307,2021.02.04,8.3,0.1,4.6,0.5,2.1,0.0,2.4,0.0,5.1,0.9,6.7,0.0,4.0,2.5,3.8,0.0,5.550000000000001
1308,2021.02.05,2.7,1.8,8.3,0.1,4.6,0.5,2.1,0.0,2.4,0.0,5.1,0.9,6.7,0.0,4.0,2.5,6.05
1309,2021.02.06,4.0,0.5,2.7,1.8,8.3,0.1,4.6,0.5,2.1,0.0,2.4,0.0,5.1,0.9,6.7,0.0,6.0
1310,2021.02.07,4.1,4.5,4.0,0.5,2.7,1.8,8.3,0.1,4.6,0.5,2.1,0.0,2.4,0.0,5.1,0.9,3.8499999999999996
1311,2021.02.08,6.1,3.5,4.1,4.5,4.0,0.5,2.7,1.8,8.3,0.1,4.6,0.5,2.1,0.0,2.4,0.0,2.2
1312,2021.02.09,3.1,13.4,6.1,3.5,4.1,4.5,4.0,0.5,2.7,1.8,8.3,0.1,4.6,0.5,2.1,0.0,4.449999999999999
1313,2021.02.10,2.6,10.7,3.1,13.4,6.1,3.5,4.1,4.5,4.0,0.5,2.7,1.8,8.3,0.1,4.6,0.5,-2.05
1314,2021.02.11,11.3,0.8,2.6,10.7,3.1,13.4,6.1,3.5,4.1,4.5,4.0,0.5,2.7,1.8,8.3,0.1,-5.25
1315,2021.02.12,6.3,0.0,11.3,0.8,2.6,10.7,3.1,13.4,6.1,3.5,4.1,4.5,4.0,0.5,2.7,1.8,-4.85
1316,2021.02.13,3.6,0.0,6.3,0.0,11.3,0.8,2.6,10.7,3.1,13.4,6.1,3.5,4.1,4.5,4.0,0.5,-1.5
1317,2021.02.14,3.4,0.0,3.6,0.0,6.3,0.0,11.3,0.8,2.6,10.7,3.1,13.4,6.1,3.5,4.1,4.5,-1.7499999999999998
1318,2021.02.15,4.4,0.0,3.4,0.0,3.6,0.0,6.3,0.0,11.3,0.8,2.6,10.7,3.1,13.4,6.1,3.5,-0.25
1319,2021.02.16,2.1,0.0,4.4,0.0,3.4,0.0,3.6,0.0,6.3,0.0,11.3,0.8,2.6,10.7,3.1,13.4,1.55
1320,2021.02.17,5.1,0.2,2.1,0.0,4.4,0.0,3.4,0.0,3.6,0.0,6.3,0.0,11.3,0.8,2.6,10.7,4.1
1321,2021.02.18,4.4,0.0,5.1,0.2,2.1,0.0,4.4,0.0,3.4,0.0,3.6,0.0,6.3,0.0,11.3,0.8,2.3
1322,2021.02.19,2.6,0.0,4.4,0.0,5.1,0.2,2.1,0.0,4.4,0.0,3.4,0.0,3.6,0.0,6.3,0.0,4.6
1323,2021.02.20,2.3,0.0,2.6,0.0,4.4,0.0,5.1,0.2,2.1,0.0,4.4,0.0,3.4,0.0,3.6,0.0,5.4
1324,2021.02.21,3.8,0.0,2.3,0.0,2.6,0.0,4.4,0.0,5.1,0.2,2.1,0.0,4.4,0.0,3.4,0.0,6.15
1325,2021.02.22,3.0,0.0,3.8,0.0,2.3,0.0,2.6,0.0,4.4,0.0,5.1,0.2,2.1,0.0,4.4,0.0,7.199999999999999
1326,2021.02.23,2.1,0.0,3.0,0.0,3.8,0.0,2.3,0.0,2.6,0.0,4.4,0.0,5.1,0.2,2.1,0.0,9.6
1327,2021.02.24,1.0,0.0,2.1,0.0,3.0,0.0,3.8,0.0,2.3,0.0,2.6,0.0,4.4,0.0,5.1,0.2,10.75
1328,2021.02.25,1.6,0.0,1.0,0.0,2.1,0.0,3.0,0.0,3.8,0.0,2.3,0.0,2.6,0.0,4.4,0.0,11.3
1329,2021.02.26,1.8,0.0,1.6,0.0,1.0,0.0,2.1,0.0,3.0,0.0,3.8,0.0,2.3,0.0,2.6,0.0,7.9
1330,2021.02.27,7.8,0.0,1.8,0.0,1.6,0.0,1.0,0.0,2.1,0.0,3.0,0.0,3.8,0.0,2.3,0.0,5.8
1331,2021.02.28,2.4,0.0,7.8,0.0,1.8,0.0,1.6,0.0,1.0,0.0,2.1,0.0,3.0,0.0,3.8,0.0,7.1499999999999995
1332,2021.03.01,2.2,0.0,2.4,0.0,7.8,0.0,1.8,0.0,1.6,0.0,1.0,0.0,2.1,0.0,3.0,0.0,7.85
1333,2021.03.02,2.6,0.0,2.2,0.0,2.4,0.0,7.8,0.0,1.8,0.0,1.6,0.0,1.0,0.0,2.1,0.0,9.4
1334,2021.03.03,2.3,0.0,2.6,0.0,2.2,0.0,2.4,0.0,7.8,0.0,1.8,0.0,1.6,0.0,1.0,0.0,10.2
1335,2021.03.04,2.5,0.0,2.3,0.0,2.6,0.0,2.2,0.0,2.4,0.0,7.8,0.0,1.8,0.0,1.6,0.0,6.9
1336,2021.03.05,5.1,0.2,2.5,0.0,2.3,0.0,2.6,0.0,2.2,0.0,2.4,0.0,7.8,0.0,1.8,0.0,3.8499999999999996
1337,2021.03.06,3.0,0.4,5.1,0.2,2.5,0.0,2.3,0.0,2.6,0.0,2.2,0.0,2.4,0.0,7.8,0.0,4.6
1338,2021.03.07,3.7,0.0,3.0,0.4,5.1,0.2,2.5,0.0,2.3,0.0,2.6,0.0,2.2,0.0,2.4,0.0,5.1
1339,2021.03.08,5.4,0.0,3.7,0.0,3.0,0.4,5.1,0.2,2.5,0.0,2.3,0.0,2.6,0.0,2.2,0.0,3.6500000000000004
1340,2021.03.09,3.7,0.0,5.4,0.0,3.7,0.0,3.0,0.4,5.1,0.2,2.5,0.0,2.3,0.0,2.6,0.0,4.65
1341,2021.03.10,3.1,0.0,3.7,0.0,5.4,0.0,3.7,0.0,3.0,0.4,5.1,0.2,2.5,0.0,2.3,0.0,5.3
1342,2021.03.11,5.7,0.0,3.1,0.0,3.7,0.0,5.4,0.0,3.7,0.0,3.0,0.4,5.1,0.2,2.5,0.0,8.8
1343,2021.03.12,6.0,1.3,5.7,0.0,3.1,0.0,3.7,0.0,5.4,0.0,3.7,0.0,3.0,0.4,5.1,0.2,9.35
1344,2021.03.13,5.3,0.0,6.0,1.3,5.7,0.0,3.1,0.0,3.7,0.0,5.4,0.0,3.7,0.0,3.0,0.4,9.0
1345,2021.03.14,5.8,0.9,5.3,0.0,6.0,1.3,5.7,0.0,3.1,0.0,3.7,0.0,5.4,0.0,3.7,0.0,6.75
1346,2021.03.15,6.0,0.0,5.8,0.9,5.3,0.0,6.0,1.3,5.7,0.0,3.1,0.0,3.7,0.0,5.4,0.0,6.6
1347,2021.03.16,6.6,0.0,6.0,0.0,5.8,0.9,5.3,0.0,6.0,1.3,5.7,0.0,3.1,0.0,3.7,0.0,6.2
1348,2021.03.17,5.7,0.0,6.6,0.0,6.0,0.0,5.8,0.9,5.3,0.0,6.0,1.3,5.7,0.0,3.1,0.0,5.300000000000001
1349,2021.03.18,3.4,0.0,5.7,0.0,6.6,0.0,6.0,0.0,5.8,0.9,5.3,0.0,6.0,1.3,5.7,0.0,4.3
1350,2021.03.19,2.9,2.7,3.4,0.0,5.7,0.0,6.6,0.0,6.0,0.0,5.8,0.9,5.3,0.0,6.0,1.3,4.6
1351,2021.03.20,3.5,0.0,2.9,2.7,3.4,0.0,5.7,0.0,6.6,0.0,6.0,0.0,5.8,0.9,5.3,0.0,3.0
1352,2021.03.21,4.2,0.0,3.5,0.0,2.9,2.7,3.4,0.0,5.7,0.0,6.6,0.0,6.0,0.0,5.8,0.9,4.5
1353,2021.03.22,5.2,0.1,4.2,0.0,3.5,0.0,2.9,2.7,3.4,0.0,5.7,0.0,6.6,0.0,6.0,0.0,6.2
1354,2021.03.23,4.3,0.0,5.2,0.1,4.2,0.0,3.5,0.0,2.9,2.7,3.4,0.0,5.7,0.0,6.6,0.0,5.449999999999999
1355,2021.03.24,3.7,0.5,4.3,0.0,5.2,0.1,4.2,0.0,3.5,0.0,2.9,2.7,3.4,0.0,5.7,0.0,7.3
1356,2021.03.25,2.1,0.0,3.7,0.5,4.3,0.0,5.2,0.1,4.2,0.0,3.5,0.0,2.9,2.7,3.4,0.0,9.95
1357,2021.03.26,2.6,0.0,2.1,0.0,3.7,0.5,4.3,0.0,5.2,0.1,4.2,0.0,3.5,0.0,2.9,2.7,11.9
1358,2021.03.27,7.6,0.0,2.6,0.0,2.1,0.0,3.7,0.5,4.3,0.0,5.2,0.1,4.2,0.0,3.5,0.0,8.9
1359,2021.03.28,5.4,0.0,7.6,0.0,2.6,0.0,2.1,0.0,3.7,0.5,4.3,0.0,5.2,0.1,4.2,0.0,11.15
1360,2021.03.29,4.1,0.0,5.4,0.0,7.6,0.0,2.6,0.0,2.1,0.0,3.7,0.5,4.3,0.0,5.2,0.1,12.15
1361,2021.03.30,1.6,0.0,4.1,0.0,5.4,0.0,7.6,0.0,2.6,0.0,2.1,0.0,3.7,0.5,4.3,0.0,14.350000000000001
1362,2021.03.31,2.2,0.0,1.6,0.0,4.1,0.0,5.4,0.0,7.6,0.0,2.6,0.0,2.1,0.0,3.7,0.5,16.1
1363,2021.04.01,3.6,9.2,2.2,0.0,1.6,0.0,4.1,0.0,5.4,0.0,7.6,0.0,2.6,0.0,2.1,0.0,12.75
1364,2021.04.02,7.5,0.4,3.6,9.2,2.2,0.0,1.6,0.0,4.1,0.0,5.4,0.0,7.6,0.0,2.6,0.0,8.45
1365,2021.04.03,7.4,4.5,7.5,0.4,3.6,9.2,2.2,0.0,1.6,0.0,4.1,0.0,5.4,0.0,7.6,0.0,8.149999999999999
1366,2021.04.04,3.3,0.2,7.4,4.5,7.5,0.4,3.6,9.2,2.2,0.0,1.6,0.0,4.1,0.0,5.4,0.0,9.55
1367,2021.04.05,6.4,0.0,3.3,0.2,7.4,4.5,7.5,0.4,3.6,9.2,2.2,0.0,1.6,0.0,4.1,0.0,4.0
1368,2021.04.06,7.0,3.3,6.4,0.0,3.3,0.2,7.4,4.5,7.5,0.4,3.6,9.2,2.2,0.0,1.6,0.0,4.1
1369,2021.04.07,7.6,0.3,7.0,3.3,6.4,0.0,3.3,0.2,7.4,4.5,7.5,0.4,3.6,9.2,2.2,0.0,4.2
1370,2021.04.08,7.2,1.4,7.6,0.3,7.0,3.3,6.4,0.0,3.3,0.2,7.4,4.5,7.5,0.4,3.6,9.2,8.05
1371,2021.04.09,5.8,0.0,7.2,1.4,7.6,0.3,7.0,3.3,6.4,0.0,3.3,0.2,7.4,4.5,7.5,0.4,10.899999999999999
1372,2021.04.10,6.2,0.0,5.8,0.0,7.2,1.4,7.6,0.3,7.0,3.3,6.4,0.0,3.3,0.2,7.4,4.5,12.25
1373,2021.04.11,5.5,0.0,6.2,0.0,5.8,0.0,7.2,1.4,7.6,0.3,7.0,3.3,6.4,0.0,3.3,0.2,14.600000000000001
1374,2021.04.12,5.8,0.6,5.5,0.0,6.2,0.0,5.8,0.0,7.2,1.4,7.6,0.3,7.0,3.3,6.4,0.0,4.9
1375,2021.04.13,4.5,20.8,5.8,0.6,5.5,0.0,6.2,0.0,5.8,0.0,7.2,1.4,7.6,0.3,7.0,3.3,4.6
1376,2021.04.14,4.0,6.9,4.5,20.8,5.8,0.6,5.5,0.0,6.2,0.0,5.8,0.0,7.2,1.4,7.6,0.3,6.15
1377,2021.04.15,6.4,0.0,4.0,6.9,4.5,20.8,5.8,0.6,5.5,0.0,6.2,0.0,5.8,0.0,7.2,1.4,5.0
1378,2021.04.16,4.5,0.0,6.4,0.0,4.0,6.9,4.5,20.8,5.8,0.6,5.5,0.0,6.2,0.0,5.8,0.0,7.949999999999999
1379,2021.04.17,3.1,0.0,4.5,0.0,6.4,0.0,4.0,6.9,4.5,20.8,5.8,0.6,5.5,0.0,6.2,0.0,9.0
1380,2021.04.18,2.4,2.9,3.1,0.0,4.5,0.0,6.4,0.0,4.0,6.9,4.5,20.8,5.8,0.6,5.5,0.0,9.05
1381,2021.04.19,2.8,4.9,2.4,2.9,3.1,0.0,4.5,0.0,6.4,0.0,4.0,6.9,4.5,20.8,5.8,0.6,9.55
1382,2021.04.20,3.0,0.0,2.8,4.9,2.4,2.9,3.1,0.0,4.5,0.0,6.4,0.0,4.0,6.9,4.5,20.8,12.35
1383,2021.04.21,4.6,0.1,3.0,0.0,2.8,4.9,2.4,2.9,3.1,0.0,4.5,0.0,6.4,0.0,4.0,6.9,12.8
1384,2021.04.22,7.1,2.6,4.6,0.1,3.0,0.0,2.8,4.9,2.4,2.9,3.1,0.0,4.5,0.0,6.4,0.0,10.2
1385,2021.04.23,5.7,0.0,7.1,2.6,4.6,0.1,3.0,0.0,2.8,4.9,2.4,2.9,3.1,0.0,4.5,0.0,10.95
1386,2021.04.24,3.4,0.0,5.7,0.0,7.1,2.6,4.6,0.1,3.0,0.0,2.8,4.9,2.4,2.9,3.1,0.0,12.2
1387,2021.04.25,5.5,0.5,3.4,0.0,5.7,0.0,7.1,2.6,4.6,0.1,3.0,0.0,2.8,4.9,2.4,2.9,10.45
1388,2021.04.26,3.1,0.0,5.5,0.5,3.4,0.0,5.7,0.0,7.1,2.6,4.6,0.1,3.0,0.0,2.8,4.9,9.45
1389,2021.04.27,5.0,0.2,3.1,0.0,5.5,0.5,3.4,0.0,5.7,0.0,7.1,2.6,4.6,0.1,3.0,0.0,10.3
1390,2021.04.28,3.5,0.0,5.0,0.2,3.1,0.0,5.5,0.5,3.4,0.0,5.7,0.0,7.1,2.6,4.6,0.1,14.6
1391,2021.04.29,4.2,2.2,3.5,0.0,5.0,0.2,3.1,0.0,5.5,0.5,3.4,0.0,5.7,0.0,7.1,2.6,15.0
1392,2021.04.30,3.4,0.3,4.2,2.2,3.5,0.0,5.0,0.2,3.1,0.0,5.5,0.5,3.4,0.0,5.7,0.0,17.45
1393,2021.05.01,5.1,1.5,3.4,0.3,4.2,2.2,3.5,0.0,5.0,0.2,3.1,0.0,5.5,0.5,3.4,0.0,13.700000000000001
1394,2021.05.02,7.5,13.3,5.1,1.5,3.4,0.3,4.2,2.2,3.5,0.0,5.0,0.2,3.1,0.0,5.5,0.5,11.6
1395,2021.05.03,5.1,0.0,7.5,13.3,5.1,1.5,3.4,0.3,4.2,2.2,3.5,0.0,5.0,0.2,3.1,0.0,13.450000000000001
1396,2021.05.04,5.5,0.0,5.1,0.0,7.5,13.3,5.1,1.5,3.4,0.3,4.2,2.2,3.5,0.0,5.0,0.2,14.65
1397,2021.05.05,6.9,0.3,5.5,0.0,5.1,0.0,7.5,13.3,5.1,1.5,3.4,0.3,4.2,2.2,3.5,0.0,11.05
1398,2021.05.06,3.5,0.2,6.9,0.3,5.5,0.0,5.1,0.0,7.5,13.3,5.1,1.5,3.4,0.3,4.2,2.2,12.0
1399,2021.05.07,4.0,9.4,3.5,0.2,6.9,0.3,5.5,0.0,5.1,0.0,7.5,13.3,5.1,1.5,3.4,0.3,10.4
1400,2021.05.08,3.9,0.0,4.0,9.4,3.5,0.2,6.9,0.3,5.5,0.0,5.1,0.0,7.5,13.3,5.1,1.5,13.75
1401,2021.05.09,5.3,0.0,3.9,0.0,4.0,9.4,3.5,0.2,6.9,0.3,5.5,0.0,5.1,0.0,7.5,13.3,17.6
1402,2021.05.10,5.9,0.0,5.3,0.0,3.9,0.0,4.0,9.4,3.5,0.2,6.9,0.3,5.5,0.0,5.1,0.0,19.15
1403,2021.05.11,5.4,0.0,5.9,0.0,5.3,0.0,3.9,0.0,4.0,9.4,3.5,0.2,6.9,0.3,5.5,0.0,18.75
1404,2021.05.12,4.5,0.2,5.4,0.0,5.9,0.0,5.3,0.0,3.9,0.0,4.0,9.4,3.5,0.2,6.9,0.3,13.149999999999999
1405,2021.05.13,5.3,0.1,4.5,0.2,5.4,0.0,5.9,0.0,5.3,0.0,3.9,0.0,4.0,9.4,3.5,0.2,14.100000000000001
1406,2021.05.14,5.7,0.6,5.3,0.1,4.5,0.2,5.4,0.0,5.9,0.0,5.3,0.0,3.9,0.0,4.0,9.4,14.7
1407,2021.05.15,2.7,1.9,5.7,0.6,5.3,0.1,4.5,0.2,5.4,0.0,5.9,0.0,5.3,0.0,3.9,0.0,15.25
1408,2021.05.16,5.4,1.6,2.7,1.9,5.7,0.6,5.3,0.1,4.5,0.2,5.4,0.0,5.9,0.0,5.3,0.0,12.25
1409,2021.05.17,6.8,13.2,5.4,1.6,2.7,1.9,5.7,0.6,5.3,0.1,4.5,0.2,5.4,0.0,5.9,0.0,13.799999999999999
1410,2021.05.18,7.3,0.0,6.8,13.2,5.4,1.6,2.7,1.9,5.7,0.6,5.3,0.1,4.5,0.2,5.4,0.0,12.0
1411,2021.05.19,3.8,3.7,7.3,0.0,6.8,13.2,5.4,1.6,2.7,1.9,5.7,0.6,5.3,0.1,4.5,0.2,11.0
1412,2021.05.20,7.2,20.9,3.8,3.7,7.3,0.0,6.8,13.2,5.4,1.6,2.7,1.9,5.7,0.6,5.3,0.1,14.85
1413,2021.05.21,4.9,0.0,7.2,20.9,3.8,3.7,7.3,0.0,6.8,13.2,5.4,1.6,2.7,1.9,5.7,0.6,13.3
1414,2021.05.22,5.0,0.5,4.9,0.0,7.2,20.9,3.8,3.7,7.3,0.0,6.8,13.2,5.4,1.6,2.7,1.9,11.65
1415,2021.05.23,2.7,5.7,5.0,0.5,4.9,0.0,7.2,20.9,3.8,3.7,7.3,0.0,6.8,13.2,5.4,1.6,14.35
1416,2021.05.24,5.7,0.7,2.7,5.7,5.0,0.5,4.9,0.0,7.2,20.9,3.8,3.7,7.3,0.0,6.8,13.2,13.6
1417,2021.05.25,6.8,1.5,5.7,0.7,2.7,5.7,5.0,0.5,4.9,0.0,7.2,20.9,3.8,3.7,7.3,0.0,14.200000000000001
1418,2021.05.26,2.5,0.0,6.8,1.5,5.7,0.7,2.7,5.7,5.0,0.5,4.9,0.0,7.2,20.9,3.8,3.7,15.649999999999999
1419,2021.05.27,4.8,0.0,2.5,0.0,6.8,1.5,5.7,0.7,2.7,5.7,5.0,0.5,4.9,0.0,7.2,20.9,15.45
1420,2021.05.28,6.9,0.0,4.8,0.0,2.5,0.0,6.8,1.5,5.7,0.7,2.7,5.7,5.0,0.5,4.9,0.0,15.55
1421,2021.05.29,6.2,0.0,6.9,0.0,4.8,0.0,2.5,0.0,6.8,1.5,5.7,0.7,2.7,5.7,5.0,0.5,13.850000000000001
1422,2021.05.30,4.5,4.0,6.2,0.0,6.9,0.0,4.8,0.0,2.5,0.0,6.8,1.5,5.7,0.7,2.7,5.7,14.85
1423,2021.05.31,3.6,3.4,4.5,4.0,6.2,0.0,6.9,0.0,4.8,0.0,2.5,0.0,6.8,1.5,5.7,0.7,13.75
1424,2021.06.01,4.2,0.1,3.6,3.4,4.5,4.0,6.2,0.0,6.9,0.0,4.8,0.0,2.5,0.0,6.8,1.5,17.0
1425,2021.06.02,1.8,0.0,4.2,0.1,3.6,3.4,4.5,4.0,6.2,0.0,6.9,0.0,4.8,0.0,2.5,0.0,18.95
1426,2021.06.03,3.1,0.0,1.8,0.0,4.2,0.1,3.6,3.4,4.5,4.0,6.2,0.0,6.9,0.0,4.8,0.0,20.4
1427,2021.06.04,1.9,0.0,3.1,0.0,1.8,0.0,4.2,0.1,3.6,3.4,4.5,4.0,6.2,0.0,6.9,0.0,21.450000000000003
1428,2021.06.05,3.9,0.0,1.9,0.0,3.1,0.0,1.8,0.0,4.2,0.1,3.6,3.4,4.5,4.0,6.2,0.0,19.65
1429,2021.06.06,2.5,2.5,3.9,0.0,1.9,0.0,3.1,0.0,1.8,0.0,4.2,0.1,3.6,3.4,4.5,4.0,21.1
1430,2021.06.07,3.1,0.3,2.5,2.5,3.9,0.0,1.9,0.0,3.1,0.0,1.8,0.0,4.2,0.1,3.6,3.4,22.45
1431,2021.06.08,2.4,0.3,3.1,0.3,2.5,2.5,3.9,0.0,1.9,0.0,3.1,0.0,1.8,0.0,4.2,0.1,22.35
1432,2021.06.09,2.9,1.0,2.4,0.3,3.1,0.3,2.5,2.5,3.9,0.0,1.9,0.0,3.1,0.0,1.8,0.0,21.4
1433,2021.06.10,1.7,2.8,2.9,1.0,2.4,0.3,3.1,0.3,2.5,2.5,3.9,0.0,1.9,0.0,3.1,0.0,20.1
1434,2021.06.11,2.8,0.0,1.7,2.8,2.9,1.0,2.4,0.3,3.1,0.3,2.5,2.5,3.9,0.0,1.9,0.0,21.7
1435,2021.06.12,4.2,0.0,2.8,0.0,1.7,2.8,2.9,1.0,2.4,0.3,3.1,0.3,2.5,2.5,3.9,0.0,18.4
1436,2021.06.13,8.1,0.0,4.2,0.0,2.8,0.0,1.7,2.8,2.9,1.0,2.4,0.3,3.1,0.3,2.5,2.5,16.35
1437,2021.06.14,3.2,0.0,8.1,0.0,4.2,0.0,2.8,0.0,1.7,2.8,2.9,1.0,2.4,0.3,3.1,0.3,19.8
1438,2021.06.15,3.5,0.0,3.2,0.0,8.1,0.0,4.2,0.0,2.8,0.0,1.7,2.8,2.9,1.0,2.4,0.3,22.75
1439,2021.06.16,3.4,0.0,3.5,0.0,3.2,0.0,8.1,0.0,4.2,0.0,2.8,0.0,1.7,2.8,2.9,1.0,24.5
1440,2021.06.17,3.6,0.0,3.4,0.0,3.5,0.0,3.2,0.0,8.1,0.0,4.2,0.0,2.8,0.0,1.7,2.8,25.049999999999997
1441,2021.06.18,3.4,0.0,3.6,0.0,3.4,0.0,3.5,0.0,3.2,0.0,8.1,0.0,4.2,0.0,2.8,0.0,26.85
1442,2021.06.19,3.3,1.7,3.4,0.0,3.6,0.0,3.4,0.0,3.5,0.0,3.2,0.0,8.1,0.0,4.2,0.0,25.8
1443,2021.06.20,2.0,2.0,3.3,1.7,3.4,0.0,3.6,0.0,3.4,0.0,3.5,0.0,3.2,0.0,8.1,0.0,27.5
1444,2021.06.21,4.9,0.3,2.0,2.0,3.3,1.7,3.4,0.0,3.6,0.0,3.4,0.0,3.5,0.0,3.2,0.0,27.3
1445,2021.06.22,4.0,0.7,4.9,0.3,2.0,2.0,3.3,1.7,3.4,0.0,3.6,0.0,3.4,0.0,3.5,0.0,29.299999999999997
1446,2021.06.23,3.8,0.0,4.0,0.7,4.9,0.3,2.0,2.0,3.3,1.7,3.4,0.0,3.6,0.0,3.4,0.0,29.85
1447,2021.06.24,4.0,0.0,3.8,0.0,4.0,0.7,4.9,0.3,2.0,2.0,3.3,1.7,3.4,0.0,3.6,0.0,24.85
1448,2021.06.25,4.8,0.6,4.0,0.0,3.8,0.0,4.0,0.7,4.9,0.3,2.0,2.0,3.3,1.7,3.4,0.0,24.4
1449,2021.06.26,3.8,0.0,4.8,0.6,4.0,0.0,3.8,0.0,4.0,0.7,4.9,0.3,2.0,2.0,3.3,1.7,25.15
1450,2021.06.27,2.6,0.0,3.8,0.0,4.8,0.6,4.0,0.0,3.8,0.0,4.0,0.7,4.9,0.3,2.0,2.0,27.049999999999997
1451,2021.06.28,5.0,0.1,2.6,0.0,3.8,0.0,4.8,0.6,4.0,0.0,3.8,0.0,4.0,0.7,4.9,0.3,27.299999999999997
1452,2021.06.29,4.8,0.0,5.0,0.1,2.6,0.0,3.8,0.0,4.8,0.6,4.0,0.0,3.8,0.0,4.0,0.7,25.200000000000003
1453,2021.06.30,4.8,0.0,4.8,0.0,5.0,0.1,2.6,0.0,3.8,0.0,4.8,0.6,4.0,0.0,3.8,0.0,22.15
1454,2021.07.01,6.3,1.4,4.8,0.0,4.8,0.0,5.0,0.1,2.6,0.0,3.8,0.0,4.8,0.6,4.0,0.0,20.3
1455,2021.07.02,6.2,0.0,6.3,1.4,4.8,0.0,4.8,0.0,5.0,0.1,2.6,0.0,3.8,0.0,4.8,0.6,21.0
