,Date,Min_temp,Max_temp,Mean_temp,Min_temp1,Max_temp1,Mean_temp1,Target: Max_temp
348,2018.06.15,17.4,19.8,18.6,17.0,20.6,18.8,24.1
349,2018.06.16,18.2,24.1,21.15,17.4,19.8,18.6,25.1
350,2018.06.17,18.8,25.1,21.950000000000003,18.2,24.1,21.15,25.4
351,2018.06.18,18.2,25.4,21.799999999999997,18.8,25.1,21.950000000000003,26.7
352,2018.06.19,19.3,26.7,23.0,18.2,25.4,21.799999999999997,27.5
353,2018.06.20,20.4,27.5,23.95,19.3,26.7,23.0,27.9
354,2018.06.21,20.1,27.9,24.0,20.4,27.5,23.95,19.0
355,2018.06.22,13.7,19.0,16.35,20.1,27.9,24.0,19.1
356,2018.06.23,11.0,19.1,15.05,13.7,19.0,16.35,18.5
357,2018.06.24,10.4,18.5,14.45,11.0,19.1,15.05,20.8
358,2018.06.25,10.4,20.8,15.600000000000001,10.4,18.5,14.45,21.9
359,2018.06.26,11.6,21.9,16.75,10.4,20.8,15.600000000000001,22.3
360,2018.06.27,13.3,22.3,17.8,11.6,21.9,16.75,21.9
361,2018.06.28,15.8,21.9,18.85,13.3,22.3,17.8,25.5
362,2018.06.29,18.2,25.5,21.85,15.8,21.9,18.85,20.8
363,2018.06.30,14.1,20.8,17.45,18.2,25.5,21.85,19.2
364,2018.07.01,13.3,19.2,16.25,14.1,20.8,17.45,21.0
365,2018.07.02,9.6,21.0,15.3,13.3,19.2,16.25,22.9
366,2018.07.03,11.5,22.9,17.2,9.6,21.0,15.3,26.2
367,2018.07.04,12.0,26.2,19.1,11.5,22.9,17.2,27.9
368,2018.07.05,14.9,27.9,21.4,12.0,26.2,19.1,27.8
369,2018.07.06,17.0,27.8,22.4,14.9,27.9,21.4,24.7
370,2018.07.07,17.3,24.7,21.0,17.0,27.8,22.4,23.6
371,2018.07.08,15.1,23.6,19.35,17.3,24.7,21.0,26.3
372,2018.07.09,15.7,26.3,21.0,15.1,23.6,19.35,25.4
373,2018.07.10,16.1,25.4,20.75,15.7,26.3,21.0,22.0
374,2018.07.11,16.9,22.0,19.45,16.1,25.4,20.75,23.8
375,2018.07.12,13.6,23.8,18.7,16.9,22.0,19.45,25.1
376,2018.07.13,15.5,25.1,20.3,13.6,23.8,18.7,25.1
377,2018.07.14,16.7,25.1,20.9,15.5,25.1,20.3,25.9
378,2018.07.15,15.5,25.9,20.7,16.7,25.1,20.9,26.2
379,2018.07.16,15.4,26.2,20.8,15.5,25.9,20.7,26.7
380,2018.07.17,15.3,26.7,21.0,15.4,26.2,20.8,22.8
381,2018.07.18,19.0,22.8,20.9,15.3,26.7,21.0,22.5
382,2018.07.19,18.9,22.5,20.7,19.0,22.8,20.9,25.3
383,2018.07.20,18.3,25.3,21.8,18.9,22.5,20.7,26.1
384,2018.07.21,17.7,26.1,21.9,18.3,25.3,21.8,25.8
385,2018.07.22,17.8,25.8,21.8,17.7,26.1,21.9,24.0
386,2018.07.23,17.9,24.0,20.95,17.8,25.8,21.8,27.9
387,2018.07.24,17.4,27.9,22.65,17.9,24.0,20.95,28.1
388,2018.07.25,17.7,28.1,22.9,17.4,27.9,22.65,27.1
389,2018.07.26,17.9,27.1,22.5,17.7,28.1,22.9,27.2
390,2018.07.27,20.5,27.2,23.85,17.9,27.1,22.5,28.3
391,2018.07.28,19.3,28.3,23.8,20.5,27.2,23.85,30.1
392,2018.07.29,21.7,30.1,25.9,19.3,28.3,23.8,28.4
393,2018.07.30,21.5,28.4,24.95,21.7,30.1,25.9,30.3
394,2018.07.31,22.6,30.3,26.450000000000003,21.5,28.4,24.95,30.4
395,2018.08.01,22.2,30.4,26.299999999999997,22.6,30.3,26.450000000000003,30.4
396,2018.08.02,20.7,30.4,25.549999999999997,22.2,30.4,26.299999999999997,29.2
397,2018.08.03,20.6,29.2,24.9,20.7,30.4,25.549999999999997,28.4
398,2018.08.04,17.9,28.4,23.15,20.6,29.2,24.9,30.2
399,2018.08.05,17.9,30.2,24.049999999999997,17.9,28.4,23.15,28.9
400,2018.08.06,18.9,28.9,23.9,17.9,30.2,24.049999999999997,29.1
401,2018.08.07,18.2,29.1,23.65,18.9,28.9,23.9,31.5
402,2018.08.08,18.1,31.5,24.8,18.2,29.1,23.65,32.4
403,2018.08.09,20.0,32.4,26.2,18.1,31.5,24.8,33.2
404,2018.08.10,23.0,33.2,28.1,20.0,32.4,26.2,27.6
405,2018.08.11,18.7,27.6,23.15,23.0,33.2,28.1,30.1
406,2018.08.12,17.5,30.1,23.8,18.7,27.6,23.15,32.4
407,2018.08.13,18.0,32.4,25.2,17.5,30.1,23.8,29.1
408,2018.08.14,20.0,29.1,24.55,18.0,32.4,25.2,27.2
409,2018.08.15,20.2,27.2,23.7,20.0,29.1,24.55,27.9
410,2018.08.16,15.0,27.9,21.45,20.2,27.2,23.7,29.3
411,2018.08.17,17.5,29.3,23.4,15.0,27.9,21.45,29.7
412,2018.08.18,19.3,29.7,24.5,17.5,29.3,23.4,31.3
413,2018.08.19,18.7,31.3,25.0,19.3,29.7,24.5,32.1
414,2018.08.20,20.1,32.1,26.1,18.7,31.3,25.0,32.3
415,2018.08.21,21.0,32.3,26.65,20.1,32.1,26.1,32.4
416,2018.08.22,21.6,32.4,27.0,21.0,32.3,26.65,31.2
417,2018.08.23,21.6,31.2,26.4,21.6,32.4,27.0,30.3
418,2018.08.24,18.4,30.3,24.35,21.6,31.2,26.4,24.0
419,2018.08.25,18.3,24.0,21.15,18.4,30.3,24.35,16.6
420,2018.08.26,14.2,16.6,15.4,18.3,24.0,21.15,21.2
421,2018.08.27,8.9,21.2,15.05,14.2,16.6,15.4,25.6
422,2018.08.28,9.6,25.6,17.6,8.9,21.2,15.05,26.4
423,2018.08.29,12.1,26.4,19.25,9.6,25.6,17.6,27.5
424,2018.08.30,13.1,27.5,20.3,12.1,26.4,19.25,27.4
425,2018.08.31,17.2,27.4,22.299999999999997,13.1,27.5,20.3,28.9
426,2018.09.01,16.4,28.9,22.65,17.2,27.4,22.299999999999997,27.4
427,2018.09.02,17.6,27.4,22.5,16.4,28.9,22.65,22.2
428,2018.09.03,17.3,22.2,19.75,17.6,27.4,22.5,18.4
429,2018.09.04,16.4,18.4,17.4,17.3,22.2,19.75,24.3
430,2018.09.05,15.8,24.3,20.05,16.4,18.4,17.4,22.3
431,2018.09.06,14.6,22.3,18.45,15.8,24.3,20.05,23.7
432,2018.09.07,11.3,23.7,17.5,14.6,22.3,18.45,24.4
433,2018.09.08,14.9,24.4,19.65,11.3,23.7,17.5,23.7
434,2018.09.09,12.6,23.7,18.15,14.9,24.4,19.65,23.8
435,2018.09.10,11.9,23.8,17.85,12.6,23.7,18.15,25.1
436,2018.09.11,12.5,25.1,18.8,11.9,23.8,17.85,26.7
437,2018.09.12,13.0,26.7,19.85,12.5,25.1,18.8,28.2
438,2018.09.13,13.1,28.2,20.65,13.0,26.7,19.85,26.0
439,2018.09.14,16.2,26.0,21.1,13.1,28.2,20.65,25.9
440,2018.09.15,17.9,25.9,21.9,16.2,26.0,21.1,22.0
441,2018.09.16,13.5,22.0,17.75,17.9,25.9,21.9,26.8
442,2018.09.17,11.5,26.8,19.15,13.5,22.0,17.75,25.4
443,2018.09.18,10.9,25.4,18.15,11.5,26.8,19.15,27.3
444,2018.09.19,11.3,27.3,19.3,10.9,25.4,18.15,28.0
445,2018.09.20,12.0,28.0,20.0,11.3,27.3,19.3,28.5
446,2018.09.21,13.6,28.5,21.05,12.0,28.0,20.0,17.5
447,2018.09.22,12.2,17.5,14.85,13.6,28.5,21.05,18.3
448,2018.09.23,9.5,18.3,13.9,12.2,17.5,14.85,18.9
449,2018.09.24,10.6,18.9,14.75,9.5,18.3,13.9,14.4
450,2018.09.25,7.6,14.4,11.0,10.6,18.9,14.75,14.1
451,2018.09.26,3.9,14.1,9.0,7.6,14.4,11.0,18.5
452,2018.09.27,2.8,18.5,10.65,3.9,14.1,9.0,18.1
453,2018.09.28,4.6,18.1,11.350000000000001,2.8,18.5,10.65,15.1
454,2018.09.29,7.0,15.1,11.05,4.6,18.1,11.350000000000001,15.7
455,2018.09.30,4.0,15.7,9.85,7.0,15.1,11.05,18.0
456,2018.10.01,6.4,18.0,12.2,4.0,15.7,9.85,14.3
457,2018.10.02,6.8,14.3,10.55,6.4,18.0,12.2,16.8
458,2018.10.03,3.5,16.8,10.15,6.8,14.3,10.55,15.7
459,2018.10.04,5.7,15.7,10.7,3.5,16.8,10.15,17.1
460,2018.10.05,2.9,17.1,10.0,5.7,15.7,10.7,20.3
461,2018.10.06,4.0,20.3,12.15,2.9,17.1,10.0,20.3
462,2018.10.07,12.7,20.3,16.5,4.0,20.3,12.15,19.6
463,2018.10.08,11.9,19.6,15.75,12.7,20.3,16.5,22.7
464,2018.10.09,10.0,22.7,16.35,11.9,19.6,15.75,23.1
465,2018.10.10,9.2,23.1,16.15,10.0,22.7,16.35,22.3
466,2018.10.11,9.0,22.3,15.65,9.2,23.1,16.15,21.0
467,2018.10.12,8.6,21.0,14.8,9.0,22.3,15.65,21.4
468,2018.10.13,8.2,21.4,14.799999999999999,8.6,21.0,14.8,19.5
469,2018.10.14,8.3,19.5,13.9,8.2,21.4,14.799999999999999,19.4
470,2018.10.15,7.5,19.4,13.45,8.3,19.5,13.9,18.8
471,2018.10.16,8.5,18.8,13.65,7.5,19.4,13.45,21.2
472,2018.10.17,8.8,21.2,15.0,8.5,18.8,13.65,21.1
473,2018.10.18,9.4,21.1,15.25,8.8,21.2,15.0,21.0
474,2018.10.19,8.9,21.0,14.95,9.4,21.1,15.25,19.6
475,2018.10.20,7.2,19.6,13.4,8.9,21.0,14.95,10.8
476,2018.10.21,8.3,10.8,9.55,7.2,19.6,13.4,15.0
477,2018.10.22,7.7,15.0,11.35,8.3,10.8,9.55,12.7
478,2018.10.23,8.2,12.7,10.45,7.7,15.0,11.35,12.8
479,2018.10.24,6.8,12.8,9.8,8.2,12.7,10.45,14.3
480,2018.10.25,6.0,14.3,10.15,6.8,12.8,9.8,14.1
481,2018.10.26,7.1,14.1,10.6,6.0,14.3,10.15,13.9
482,2018.10.27,10.6,13.9,12.25,7.1,14.1,10.6,20.7
483,2018.10.28,11.4,20.7,16.05,10.6,13.9,12.25,20.4
484,2018.10.29,16.0,20.4,18.2,11.4,20.7,16.05,18.1
485,2018.10.30,10.8,18.1,14.450000000000001,16.0,20.4,18.2,18.4
486,2018.10.31,9.9,18.4,14.149999999999999,10.8,18.1,14.450000000000001,20.8
487,2018.11.01,8.8,20.8,14.8,9.9,18.4,14.149999999999999,21.2
488,2018.11.02,13.0,21.2,17.1,8.8,20.8,14.8,19.6
489,2018.11.03,11.3,19.6,15.450000000000001,13.0,21.2,17.1,17.3
490,2018.11.04,7.9,17.3,12.600000000000001,11.3,19.6,15.450000000000001,17.2
491,2018.11.05,6.6,17.2,11.899999999999999,7.9,17.3,12.600000000000001,15.8
492,2018.11.06,7.3,15.8,11.55,6.6,17.2,11.899999999999999,15.6
493,2018.11.07,6.6,15.6,11.1,7.3,15.8,11.55,14.3
494,2018.11.08,5.4,14.3,9.850000000000001,6.6,15.6,11.1,12.7
495,2018.11.09,3.0,12.7,7.85,5.4,14.3,9.850000000000001,10.9
496,2018.11.10,3.2,10.9,7.050000000000001,3.0,12.7,7.85,15.0
497,2018.11.11,4.8,15.0,9.9,3.2,10.9,7.050000000000001,14.7
498,2018.11.12,4.3,14.7,9.5,4.8,15.0,9.9,13.8
499,2018.11.13,5.8,13.8,9.8,4.3,14.7,9.5,12.0
500,2018.11.14,3.5,12.0,7.75,5.8,13.8,9.8,10.7
501,2018.11.15,0.6,10.7,5.6499999999999995,3.5,12.0,7.75,8.3
502,2018.11.16,0.9,8.3,4.6000000000000005,0.6,10.7,5.6499999999999995,5.9
503,2018.11.17,-1.5,5.9,2.2,0.9,8.3,4.6000000000000005,6.4
504,2018.11.18,-3.6,6.4,1.4000000000000001,-1.5,5.9,2.2,1.9
505,2018.11.19,-0.5,1.9,0.7,-3.6,6.4,1.4000000000000001,4.5
506,2018.11.20,0.3,4.5,2.4,-0.5,1.9,0.7,4.3
507,2018.11.21,3.4,4.3,3.8499999999999996,0.3,4.5,2.4,4.9
508,2018.11.22,2.4,4.9,3.6500000000000004,3.4,4.3,3.8499999999999996,4.8
509,2018.11.23,2.7,4.8,3.75,2.4,4.9,3.6500000000000004,6.4
510,2018.11.24,1.5,6.4,3.95,2.7,4.8,3.75,6.9
511,2018.11.25,4.7,6.9,5.800000000000001,1.5,6.4,3.95,9.4
512,2018.11.26,5.3,9.4,7.35,4.7,6.9,5.800000000000001,4.6
513,2018.11.27,0.9,4.6,2.75,5.3,9.4,7.35,1.6
514,2018.11.28,-3.8,1.6,-1.0999999999999999,0.9,4.6,2.75,-0.2
515,2018.11.29,-6.3,-0.2,-3.25,-3.8,1.6,-1.0999999999999999,-2.1
516,2018.11.30,-5.3,-2.1,-3.7,-6.3,-0.2,-3.25,-1.8
517,2018.12.01,-5.6,-1.8,-3.6999999999999997,-5.3,-2.1,-3.7,0.3
518,2018.12.02,-4.4,0.3,-2.0500000000000003,-5.6,-1.8,-3.6999999999999997,3.3
519,2018.12.03,-2.4,3.3,0.44999999999999996,-4.4,0.3,-2.0500000000000003,5.4
520,2018.12.04,0.2,5.4,2.8000000000000003,-2.4,3.3,0.44999999999999996,4.9
521,2018.12.05,-5.0,4.9,-0.04999999999999982,0.2,5.4,2.8000000000000003,2.0
522,2018.12.06,-5.9,2.0,-1.9500000000000002,-5.0,4.9,-0.04999999999999982,2.6
523,2018.12.07,-0.9,2.6,0.8500000000000001,-5.9,2.0,-1.9500000000000002,6.8
524,2018.12.08,0.1,6.8,3.4499999999999997,-0.9,2.6,0.8500000000000001,6.1
525,2018.12.09,-0.1,6.1,3.0,0.1,6.8,3.4499999999999997,5.9
526,2018.12.10,1.4,5.9,3.6500000000000004,-0.1,6.1,3.0,3.7
527,2018.12.11,-0.2,3.7,1.75,1.4,5.9,3.6500000000000004,3.1
528,2018.12.12,-0.9,3.1,1.1,-0.2,3.7,1.75,1.6
529,2018.12.13,-5.3,1.6,-1.8499999999999999,-0.9,3.1,1.1,-0.6
530,2018.12.14,-5.7,-0.6,-3.15,-5.3,1.6,-1.8499999999999999,-0.4
531,2018.12.15,-1.1,-0.4,-0.75,-5.7,-0.6,-3.15,-0.7
532,2018.12.16,-4.2,-0.7,-2.45,-1.1,-0.4,-0.75,-4.3
533,2018.12.17,-7.6,-4.3,-5.949999999999999,-4.2,-0.7,-2.45,-2.6
534,2018.12.18,-8.2,-2.6,-5.3999999999999995,-7.6,-4.3,-5.949999999999999,-7.0
535,2018.12.19,-9.8,-7.0,-8.4,-8.2,-2.6,-5.3999999999999995,-4.2
536,2018.12.20,-8.3,-4.2,-6.25,-9.8,-7.0,-8.4,-0.9
537,2018.12.21,-6.3,-0.9,-3.6,-8.3,-4.2,-6.25,6.7
538,2018.12.22,1.1,6.7,3.9000000000000004,-6.3,-0.9,-3.6,6.4
539,2018.12.23,2.1,6.4,4.25,1.1,6.7,3.9000000000000004,4.0
540,2018.12.24,-2.1,4.0,0.95,2.1,6.4,4.25,2.0
541,2018.12.25,-3.5,2.0,-0.75,-2.1,4.0,0.95,3.8
542,2018.12.26,-0.8,3.8,1.5,-3.5,2.0,-0.75,5.9
543,2018.12.27,0.0,5.9,2.95,-0.8,3.8,1.5,6.1
544,2018.12.28,2.3,6.1,4.199999999999999,0.0,5.9,2.95,5.1
545,2018.12.29,0.0,5.1,2.55,2.3,6.1,4.199999999999999,4.8
546,2018.12.30,-0.7,4.8,2.05,0.0,5.1,2.55,4.2
547,2018.12.31,-1.5,4.2,1.35,-0.7,4.8,2.05,2.7
548,2019.01.01,-4.6,2.7,-0.9499999999999997,-1.5,4.2,1.35,3.1
549,2019.01.02,-0.7,3.1,1.2000000000000002,-4.6,2.7,-0.9499999999999997,0.3
550,2019.01.03,-3.3,0.3,-1.5,-0.7,3.1,1.2000000000000002,-1.0
551,2019.01.04,-6.3,-1.0,-3.65,-3.3,0.3,-1.5,2.2
552,2019.01.05,-3.2,2.2,-0.5,-6.3,-1.0,-3.65,0.4
553,2019.01.06,-6.5,0.4,-3.05,-3.2,2.2,-0.5,-5.2
554,2019.01.07,-14.9,-5.2,-10.05,-6.5,0.4,-3.05,0.0
555,2019.01.08,-10.4,0.0,-5.2,-14.9,-5.2,-10.05,1.8
556,2019.01.09,-1.2,1.8,0.30000000000000004,-10.4,0.0,-5.2,0.2
557,2019.01.10,-8.6,0.2,-4.2,-1.2,1.8,0.30000000000000004,-6.5
558,2019.01.11,-9.8,-6.5,-8.15,-8.6,0.2,-4.2,3.3
559,2019.01.12,-4.3,3.3,-0.5,-9.8,-6.5,-8.15,3.3
560,2019.01.13,0.0,3.3,1.65,-4.3,3.3,-0.5,3.1
561,2019.01.14,-1.4,3.1,0.8500000000000001,0.0,3.3,1.65,1.2
562,2019.01.15,-3.2,1.2,-1.0,-1.4,3.1,0.8500000000000001,5.7
563,2019.01.16,-1.3,5.7,2.2,-3.2,1.2,-1.0,10.0
564,2019.01.17,-1.1,10.0,4.45,-1.3,5.7,2.2,5.6
565,2019.01.18,-3.2,5.6,1.1999999999999997,-1.1,10.0,4.45,0.6
566,2019.01.19,-4.7,0.6,-2.0500000000000003,-3.2,5.6,1.1999999999999997,0.0
567,2019.01.20,-2.1,0.0,-1.05,-4.7,0.6,-2.0500000000000003,0.0
568,2019.01.21,-7.0,0.0,-3.5,-2.1,0.0,-1.05,-2.4
569,2019.01.22,-9.9,-2.4,-6.15,-7.0,0.0,-3.5,-1.4
570,2019.01.23,-7.1,-1.4,-4.25,-9.9,-2.4,-6.15,1.5
571,2019.01.24,-3.1,1.5,-0.8,-7.1,-1.4,-4.25,-3.3
572,2019.01.25,-6.3,-3.3,-4.8,-3.1,1.5,-0.8,-2.7
573,2019.01.26,-6.5,-2.7,-4.6,-6.3,-3.3,-4.8,2.7
574,2019.01.27,-2.1,2.7,0.30000000000000004,-6.5,-2.7,-4.6,3.6
575,2019.01.28,-1.9,3.6,0.8500000000000001,-2.1,2.7,0.30000000000000004,3.3
576,2019.01.29,-3.6,3.3,-0.15000000000000013,-1.9,3.6,0.8500000000000001,-1.3
577,2019.01.30,-8.5,-1.3,-4.9,-3.6,3.3,-0.15000000000000013,0.1
578,2019.01.31,-3.4,0.1,-1.65,-8.5,-1.3,-4.9,2.3
579,2019.02.01,-2.0,2.3,0.1499999999999999,-3.4,0.1,-1.65,9.5
580,2019.02.02,5.3,9.5,7.4,-2.0,2.3,0.1499999999999999,11.0
581,2019.02.03,3.5,11.0,7.25,5.3,9.5,7.4,4.4
582,2019.02.04,0.9,4.4,2.6500000000000004,3.5,11.0,7.25,4.7
583,2019.02.05,-1.4,4.7,1.6500000000000001,0.9,4.4,2.6500000000000004,3.3
584,2019.02.06,-4.8,3.3,-0.75,-1.4,4.7,1.6500000000000001,2.2
585,2019.02.07,-5.5,2.2,-1.65,-4.8,3.3,-0.75,3.8
586,2019.02.08,-4.5,3.8,-0.3500000000000001,-5.5,2.2,-1.65,3.8
587,2019.02.09,-3.7,3.8,0.04999999999999982,-4.5,3.8,-0.3500000000000001,6.3
588,2019.02.10,-4.5,6.3,0.8999999999999999,-3.7,3.8,0.04999999999999982,6.0
589,2019.02.11,2.6,6.0,4.3,-4.5,6.3,0.8999999999999999,3.2
590,2019.02.12,-0.7,3.2,1.25,2.6,6.0,4.3,3.6
591,2019.02.13,-1.7,3.6,0.9500000000000001,-0.7,3.2,1.25,7.1
592,2019.02.14,-0.3,7.1,3.4,-1.7,3.6,0.9500000000000001,7.1
593,2019.02.15,-2.6,7.1,2.25,-0.3,7.1,3.4,8.4
594,2019.02.16,-2.3,8.4,3.0500000000000003,-2.6,7.1,2.25,9.7
595,2019.02.17,-2.1,9.7,3.8,-2.3,8.4,3.0500000000000003,7.3
596,2019.02.18,-2.3,7.3,2.5,-2.1,9.7,3.8,7.2
597,2019.02.19,-1.3,7.2,2.95,-2.3,7.3,2.5,8.3
598,2019.02.20,0.8,8.3,4.550000000000001,-1.3,7.2,2.95,8.6
599,2019.02.21,-0.5,8.6,4.05,0.8,8.3,4.550000000000001,10.6
600,2019.02.22,-2.7,10.6,3.9499999999999997,-0.5,8.6,4.05,-0.8
601,2019.02.23,-6.4,-0.8,-3.6,-2.7,10.6,3.9499999999999997,1.5
602,2019.02.24,-6.6,1.5,-2.55,-6.4,-0.8,-3.6,6.5
603,2019.02.25,-4.0,6.5,1.25,-6.6,1.5,-2.55,10.5
604,2019.02.26,-3.9,10.5,3.3,-4.0,6.5,1.25,9.5
605,2019.02.27,-0.1,9.5,4.7,-3.9,10.5,3.3,12.9
606,2019.02.28,0.9,12.9,6.9,-0.1,9.5,4.7,11.6
607,2019.03.01,4.7,11.6,8.15,0.9,12.9,6.9,6.9
608,2019.03.02,2.5,6.9,4.7,4.7,11.6,8.15,11.7
609,2019.03.03,3.1,11.7,7.3999999999999995,2.5,6.9,4.7,14.8
610,2019.03.04,4.1,14.8,9.45,3.1,11.7,7.3999999999999995,11.9
611,2019.03.05,5.0,11.9,8.45,4.1,14.8,9.45,13.6
612,2019.03.06,3.5,13.6,8.55,5.0,11.9,8.45,17.2
613,2019.03.07,6.5,17.2,11.85,3.5,13.6,8.55,14.8
614,2019.03.08,7.8,14.8,11.3,6.5,17.2,11.85,12.8
615,2019.03.09,5.8,12.8,9.3,7.8,14.8,11.3,13.8
616,2019.03.10,6.8,13.8,10.3,5.8,12.8,9.3,9.3
617,2019.03.11,3.8,9.3,6.550000000000001,6.8,13.8,10.3,7.9
618,2019.03.12,0.0,7.9,3.95,3.8,9.3,6.550000000000001,6.0
619,2019.03.13,-1.6,6.0,2.2,0.0,7.9,3.95,9.5
620,2019.03.14,-0.9,9.5,4.3,-1.6,6.0,2.2,10.1
621,2019.03.15,4.5,10.1,7.3,-0.9,9.5,4.3,10.0
622,2019.03.16,7.7,10.0,8.85,4.5,10.1,7.3,17.6
623,2019.03.17,3.6,17.6,10.600000000000001,7.7,10.0,8.85,11.5
624,2019.03.18,6.2,11.5,8.85,3.6,17.6,10.600000000000001,9.9
625,2019.03.19,5.2,9.9,7.550000000000001,6.2,11.5,8.85,10.0
626,2019.03.20,2.5,10.0,6.25,5.2,9.9,7.550000000000001,11.1
627,2019.03.21,-0.6,11.1,5.25,2.5,10.0,6.25,14.0
628,2019.03.22,0.7,14.0,7.35,-0.6,11.1,5.25,15.6
629,2019.03.23,2.5,15.6,9.05,0.7,14.0,7.35,17.7
630,2019.03.24,5.5,17.7,11.6,2.5,15.6,9.05,12.1
631,2019.03.25,7.5,12.1,9.8,5.5,17.7,11.6,11.0
632,2019.03.26,5.2,11.0,8.1,7.5,12.1,9.8,9.0
633,2019.03.27,1.6,9.0,5.3,5.2,11.0,8.1,13.2
634,2019.03.28,-1.1,13.2,6.05,1.6,9.0,5.3,13.8
635,2019.03.29,2.3,13.8,8.05,-1.1,13.2,6.05,15.7
636,2019.03.30,2.1,15.7,8.9,2.3,13.8,8.05,17.7
637,2019.03.31,3.1,17.7,10.4,2.1,15.7,8.9,13.9
638,2019.04.01,6.1,13.9,10.0,3.1,17.7,10.4,15.2
639,2019.04.02,5.0,15.2,10.1,6.1,13.9,10.0,15.5
640,2019.04.03,8.2,15.5,11.85,5.0,15.2,10.1,17.0
641,2019.04.04,9.0,17.0,13.0,8.2,15.5,11.85,15.0
642,2019.04.05,6.6,15.0,10.8,9.0,17.0,13.0,15.5
643,2019.04.06,5.9,15.5,10.7,6.6,15.0,10.8,17.6
644,2019.04.07,6.7,17.6,12.15,5.9,15.5,10.7,19.7
645,2019.04.08,8.6,19.7,14.149999999999999,6.7,17.6,12.15,19.0
646,2019.04.09,12.0,19.0,15.5,8.6,19.7,14.149999999999999,17.5
647,2019.04.10,10.9,17.5,14.2,12.0,19.0,15.5,14.2
648,2019.04.11,10.0,14.2,12.1,10.9,17.5,14.2,10.5
649,2019.04.12,7.7,10.5,9.1,10.0,14.2,12.1,10.1
650,2019.04.13,7.7,10.1,8.9,7.7,10.5,9.1,14.4
651,2019.04.14,8.4,14.4,11.4,7.7,10.1,8.9,12.4
652,2019.04.15,4.6,12.4,8.5,8.4,14.4,11.4,12.8
653,2019.04.16,2.1,12.8,7.45,4.6,12.4,8.5,15.2
654,2019.04.17,3.4,15.2,9.299999999999999,2.1,12.8,7.45,18.4
655,2019.04.18,9.2,18.4,13.799999999999999,3.4,15.2,9.299999999999999,20.7
656,2019.04.19,11.3,20.7,16.0,9.2,18.4,13.799999999999999,19.6
657,2019.04.20,11.0,19.6,15.3,11.3,20.7,16.0,20.3
658,2019.04.21,11.8,20.3,16.05,11.0,19.6,15.3,19.1
659,2019.04.22,12.0,19.1,15.55,11.8,20.3,16.05,11.8
660,2019.04.23,9.9,11.8,10.850000000000001,12.0,19.1,15.55,21.4
661,2019.04.24,10.2,21.4,15.799999999999999,9.9,11.8,10.850000000000001,23.8
662,2019.04.25,12.7,23.8,18.25,10.2,21.4,15.799999999999999,25.9
663,2019.04.26,15.8,25.9,20.85,12.7,23.8,18.25,17.7
664,2019.04.27,12.2,17.7,14.95,15.8,25.9,20.85,15.8
665,2019.04.28,11.7,15.8,13.75,12.2,17.7,14.95,15.9
666,2019.04.29,10.3,15.9,13.100000000000001,11.7,15.8,13.75,16.8
667,2019.04.30,9.0,16.8,12.9,10.3,15.9,13.100000000000001,19.3
668,2019.05.01,10.4,19.3,14.850000000000001,9.0,16.8,12.9,21.1
669,2019.05.02,10.8,21.1,15.950000000000001,10.4,19.3,14.850000000000001,16.9
670,2019.05.03,11.9,16.9,14.399999999999999,10.8,21.1,15.950000000000001,17.4
671,2019.05.04,12.3,17.4,14.85,11.9,16.9,14.399999999999999,11.3
672,2019.05.05,7.1,11.3,9.2,12.3,17.4,14.85,11.7
673,2019.05.06,7.1,11.7,9.399999999999999,7.1,11.3,9.2,15.2
674,2019.05.07,6.8,15.2,11.0,7.1,11.7,9.399999999999999,17.8
675,2019.05.08,7.8,17.8,12.8,6.8,15.2,11.0,11.4
676,2019.05.09,9.9,11.4,10.65,7.8,17.8,12.8,19.3
677,2019.05.10,9.9,19.3,14.600000000000001,9.9,11.4,10.65,22.3
678,2019.05.11,11.2,22.3,16.75,9.9,19.3,14.600000000000001,22.3
679,2019.05.12,13.6,22.3,17.95,11.2,22.3,16.75,16.4
680,2019.05.13,8.8,16.4,12.6,13.6,22.3,17.95,10.5
681,2019.05.14,6.8,10.5,8.65,8.8,16.4,12.6,11.6
682,2019.05.15,8.5,11.6,10.05,6.8,10.5,8.65,17.0
683,2019.05.16,7.4,17.0,12.2,8.5,11.6,10.05,20.0
684,2019.05.17,10.4,20.0,15.2,7.4,17.0,12.2,23.4
685,2019.05.18,11.8,23.4,17.6,10.4,20.0,15.2,24.4
686,2019.05.19,14.2,24.4,19.299999999999997,11.8,23.4,17.6,22.4
687,2019.05.20,15.9,22.4,19.15,14.2,24.4,19.299999999999997,19.8
688,2019.05.21,12.7,19.8,16.25,15.9,22.4,19.15,17.6
689,2019.05.22,14.3,17.6,15.950000000000001,12.7,19.8,16.25,18.5
690,2019.05.23,12.6,18.5,15.55,14.3,17.6,15.950000000000001,20.5
691,2019.05.24,10.5,20.5,15.5,12.6,18.5,15.55,23.9
692,2019.05.25,13.6,23.9,18.75,10.5,20.5,15.5,25.6
693,2019.05.26,16.0,25.6,20.8,13.6,23.9,18.75,25.6
694,2019.05.27,17.3,25.6,21.450000000000003,16.0,25.6,20.8,23.6
695,2019.05.28,15.3,23.6,19.450000000000003,17.3,25.6,21.450000000000003,21.8
696,2019.05.29,14.2,21.8,18.0,15.3,23.6,19.450000000000003,16.7
